score,day_q_mean_W_m2,night_q_mean_W_m2,n,bias_C,mae_C,rmse_C,r_C,amp_obs_C,amp_pred_C,amp_error_C,peak_error_C,min_error_C,cam_amplitude_scale,cam_day_max_W_m2,cam_night_max_W_m2,lai,cover_fraction,solar_absorptivity,h_out_W_m2K,h_in_W_m2K,soil_k_W_mK,soil_rho_kg_m3,soil_cp_J_kgK,concrete_k_W_mK,initial_temp_C
2.3188643456947804,2.1633253756897446,1.9301293201194334,3465,0.8531886923848131,2.0372337614510045,2.308553661622659,0.7672838844904386,13.027245000000004,12.958507106185863,-0.06873789381414142,1.3713792067234607,1.4401171005376021,0.6891814851921243,7.82548608640486,16.632075442117,2.2599300985625366,0.6986488672021998,0.5262023074441211,21.834054360567706,9.663005939809869,0.8388817476016519,582.4784405593782,1947.3612438580167,2.1366143833331037,39.54384420672346
2.323525435689869,1.505123504390483,1.4800181532040297,3465,0.7683225247889047,2.018543385286176,2.299154648067427,0.7601497747535244,13.027245000000004,12.864773082517058,-0.16247191748294654,1.4030391479114428,1.5655110653943893,0.6685598213882338,5.287766757639803,12.822817316359966,2.1994428568138016,0.7284948579550478,0.48279244407444943,18.855900103407134,8.868916965381615,0.572698477805591,403.08349501425926,995.7233745442693,1.4084613223669673,39.575504147911445
2.324042505108954,1.0548206272617566,1.2744813135554154,3465,0.7701892927361262,1.897456800119362,2.138615779409071,0.8025038636896119,13.027245000000004,11.79106682866745,-1.2361781713325541,0.285157585306699,1.5213357566392531,0.41153020192998957,6.56972153409487,21.37803944605314,1.3862308935145202,0.8085643130558277,0.4605430742083263,16.973413041164264,9.416807513073959,0.6871449876175251,430.49003317660095,1313.5168597580237,1.628075842972762,38.4576225853067
2.3251739381975876,2.1907971203456595,2.5360762135305963,3465,1.0432061606952252,1.9787431371234976,2.203686674242284,0.8131232268924731,13.027245000000004,12.217329906964647,-0.8099150930353574,0.761238859323818,1.5711539523591753,0.7186772443442274,7.250113939050192,22.150346075876474,1.3364194587929001,0.9103673903943933,0.596682916757683,17.51493893336526,9.848048946466294,0.5967217308254692,386.7971738086953,1619.5720607184992,2.00442822314648,38.93370385932382
2.3269468905812616,0.3727441847449343,0.3041404290799221,3465,0.9519222135205411,1.7766460074064399,1.964899856340239,0.8595598988011947,13.027245000000004,10.613598105059854,-2.4136468949401504,-0.9642334038050535,1.4494134911350969,0.5436691428324705,2.7260852313053023,5.148401590910341,1.0347975575387072,0.736805940715512,0.5511824157445666,20.160353911543965,8.199313528805707,0.9089527915911908,559.5143159191123,1195.791181355622,1.6826572715311003,37.20823159619495
2.328317725367166,2.0327322574036817,1.7666731418044233,3465,0.7043713765543103,1.4228885294308438,1.6138324820135654,0.9180593065314833,13.027245000000004,8.264010044309334,-4.76323495569067,-3.4077965985863017,1.3554383571043687,0.9993390394865038,3.8178455729197758,7.835638181653129,2.0801807024133048,0.9764218082714662,0.60750277995528,21.021485725446833,8.944615710806994,0.9357802409316791,470.0409380482943,1098.6748151934817,1.5992072316407158,34.303470522537296
2.3283579295864008,1.375858444837306,2.104669618119601,3465,1.2044792953713772,2.0604305982707123,2.31056141165269,0.8084796476637109,13.027245000000004,13.145888452891409,0.11864345289140488,1.6249009264041732,1.5062574735127683,1.0804862218296591,3.955207659438895,18.67314766472719,0.8352345265572216,0.8475862219901872,0.6143550650533759,19.021755832687177,9.75297087372114,0.7742403649206611,805.555622076101,1140.5187336125057,2.1485389227107063,39.797365926404176
2.328668491376517,0.4348250177266081,0.9936753309812824,3465,0.9212963005171318,1.8792981041765477,2.0933654820757,0.827279448710685,13.027245000000004,11.458558271327892,-1.5686867286721125,-0.042359849920565296,1.5263268787515472,0.7615528032810678,2.2858711534519056,24.1923571494398,0.4455143629283558,0.7474117757356963,0.5551270134777332,19.095665553143945,9.230718641975045,0.6977309586039152,408.4068127890447,1582.6796990277205,1.925463203005092,38.13010515007944
2.3288865768018603,1.087554400932096,0.7762479511167656,3465,1.1048171088521792,1.7924465499296172,1.9767441591601391,0.8747985789980045,13.027245000000004,10.679628882388531,-2.347616117611473,-0.7655435932085908,1.5820725244028822,1.1385533986540555,6.459404619066152,10.266758194780612,0.5014025956561119,0.8066202059478578,0.6120499832814773,16.898072234642946,9.510773107470143,0.6453311431827196,468.93521881185217,1021.1217582153378,2.069277192057521,37.40692140679141
2.33019100642899,0.38018769037927574,0.882726562429418,3465,1.278144805779906,1.5880384232371623,1.778353637599106,0.9334734157041271,13.027245000000004,9.348329207800777,-3.678915792199227,-2.175399322680427,1.5035164695188001,0.6504919908155532,1.8770505992283142,20.67961666742556,0.47273936863310795,0.8633301791600474,0.8277938352134063,20.777313833132382,9.290381679417642,0.7346225639480893,398.03676880131036,1134.6793655102208,2.1526820409141045,35.38973692664357
