datetime,T_physics_C,T_measured_C,T_a,G_sol,T_in_used,theta_top,theta_mid,theta_bot,theta_mean,j_pr,j_rain,j_irrigation,irrigation_flag,j_eva,q_s_in,T_f,T_g_top,T_g_mid,T_g_bot,residual_C,hour,sin_hour,cos_hour,plant_type
2026-04-09 16:39:00,29.77727953747268,30.022381,29.600000000000023,148.0,29.75280141770014,0.6331756371644766,0.6385314899971681,0.6385409832417926,0.6376549915990446,0.0,0.0,0.0,0.0,0.00010764938344309994,0.1958249581803102,27.87288504487117,29.94391743169581,30.67666583267726,29.99817346865848,0.24510146252731957,16.65,-0.938191335922484,-0.34611705707749335,C3
2026-04-09 16:40:00,29.779006211200624,30.025226,29.600000000000023,148.0,29.746190862674155,0.6331650758679574,0.6384382593478047,0.6384432087688748,0.6375557147082578,0.0,0.0,0.0,0.0,8.20220114881223e-05,0.26252278821175423,27.894747213468804,29.94849058597208,30.642170789339843,29.99672577058726,0.246219788799376,16.666666666666668,-0.9396926207859084,-0.34202014332566855,C3
2026-04-09 16:41:00,29.780696240367206,30.033487,29.5,139.0,29.73914317512083,0.6332344578290775,0.6383442107401517,0.6383457925633201,0.6374676806277504,0.0,0.0,0.0,0.0,6.649499526810364e-05,0.33242452197100647,27.76388687456597,29.942373405503588,30.606047264524932,29.995167724288137,0.25279075963279496,16.683333333333334,-0.9411760152563706,-0.337916718003327,C3
2026-04-09 16:42:00,29.782172166231533,30.032411,29.399999999999977,128.0,29.72598341621,0.6333678969895351,0.6382490916025141,0.6382487432338771,0.6373896726449848,0.0,0.0,0.0,0.0,4.8837516429781826e-05,0.4495100001722676,27.658297368180456,29.96752934317641,30.56896916208848,29.993504561656664,0.2502388337684671,16.7,-0.9426414910921783,-0.33380685923377124,C3
2026-04-09 16:43:00,29.783563429775768,30.036139,29.399999999999977,123.0,29.720703081641318,0.6334077284302368,0.6381533943178002,0.638152062272182,0.6373147404071989,0.0,0.0,0.0,0.0,5.587342305209765e-05,0.5028827850755988,27.597578727113216,29.87945721381277,30.53219615982283,29.991732541819943,0.2525755702242307,16.716666666666665,-0.9440890203927841,-0.32969064526278785,C3
2026-04-09 16:44:00,29.78509739305042,30.05527,29.399999999999977,123.0,29.71794070126964,0.6334111764928242,0.6380581336754709,0.6380557379916985,0.6372383518672149,0.0,0.0,0.0,0.0,5.4932986067970415e-05,0.537253534246247,27.581634195485833,29.817941031883038,30.496639793444842,29.989844845584628,0.2701726069495791,16.733333333333334,-0.9455185755993168,-0.32556815445715664,C3
2026-04-09 16:45:00,29.78654321368674,30.033389,29.399999999999977,119.0,29.71025371025695,0.6334538135473856,0.6379643552254268,0.637959745873771,0.6371646632378061,0.0,0.0,0.0,0.0,4.6328576529883215e-05,0.6103160274383299,27.582933829669344,29.832090504082316,30.46239487017391,29.98783826538829,0.2468457863132585,16.75,-0.9469301294951056,-0.3214394653031618,C3
2026-04-09 16:46:00,29.787969394992047,30.056981,29.30000000000001,118.0,29.708752804321534,0.6334740055613693,0.6378726399705957,0.6378640566441839,0.6370931068467263,0.0,0.0,0.0,0.0,4.738705278619452e-05,0.6337327253640979,27.52559670961483,29.81175648702424,30.42894573897081,29.985716655534645,0.26901160500795385,16.766666666666666,-0.9483236552061992,-0.31730465640509264,C3
2026-04-09 16:47:00,29.78932625323216,30.046521,29.30000000000001,118.0,29.697000251591533,0.6335680032579838,0.6377831400222196,0.6377686485363512,0.6370259559739778,0.0,0.0,0.0,0.0,3.093411314259819e-05,0.738608013125031,27.59363299970761,29.968182237862038,30.396385570214306,29.983489569971596,0.25719474676783705,16.783333333333335,-0.949699126201877,-0.3131638064837495,C3
2026-04-09 16:48:00,29.79049807577303,30.050673,29.30000000000001,118.0,29.692207992611714,0.6335497351052091,0.6376958900334059,0.6376735175054805,0.6369586583730272,0.0,0.0,0.0,0.0,4.516875616650519e-05,0.7863206652905319,27.629436430080716,29.899616638759426,30.365165802456033,29.981168086715684,0.26017492422696975,16.8,-0.9510565162951535,-0.30901699437494756,C3
