timestamp,T2A,T1Ka_inner_roof,G_sol,T_a,RH
2026-04-01 17:05:00,28.106806,30.765726,28.0,26.6,92.0
2026-04-01 17:06:00,28.108253,30.769477,28.0,26.6,92.0
2026-04-01 17:07:00,28.120916,30.791984,26.0,26.6,92.0
2026-04-01 17:08:00,28.114253,30.754879,25.0,26.6,92.0
2026-04-01 17:09:00,28.115199,30.751284,25.0,26.6,92.0
2026-04-01 17:10:00,28.104275,30.74059,25.0,26.6,92.0
2026-04-01 17:11:00,28.11517,30.741182,19.0,26.6,92.0
2026-04-01 17:12:00,28.117423,30.726067,18.0,26.5,92.0
2026-04-01 17:13:00,28.116493,30.725611,18.0,26.4,92.0
2026-04-01 17:14:00,28.111555,30.705933,16.0,26.4,92.0
2026-04-01 17:15:00,28.106978,30.710365,16.0,26.3,92.0
2026-04-01 17:16:00,28.10828,30.698881,16.0,26.3,92.0
2026-04-01 17:17:00,28.111519,30.682056,16.0,26.3,92.0
2026-04-01 17:18:00,28.127127,30.67674,16.0,26.3,92.0
2026-04-01 17:19:00,28.115483,30.673038,16.0,26.2,92.0
2026-04-01 17:20:00,28.123092,30.662609,14.0,26.2,92.0
2026-04-01 17:21:00,28.123418,30.681789,13.0,26.1,92.0
2026-04-01 17:22:00,28.117369,30.655339,12.0,26.1,92.0
2026-04-01 17:23:00,28.118295,30.646164,11.0,26.1,92.0
2026-04-01 17:24:00,28.115102,30.627402,11.0,26.1,93.0
2026-04-01 17:25:00,28.120245,30.642095,11.0,26.1,93.0
2026-04-01 17:26:00,28.123411,30.631399,9.0,26.1,93.0
2026-04-01 17:27:00,28.107476,30.613513,9.0,26.1,93.0
2026-04-01 17:28:00,28.115325,30.603881,9.0,26.1,93.0
2026-04-01 17:29:00,28.111764,30.613473,7.0,26.1,93.0
2026-04-01 17:30:00,28.113908,30.609954,7.0,26.1,93.0
2026-04-01 17:31:00,28.114667,30.576251,7.0,26.0,93.0
2026-04-01 17:32:00,28.11407,30.579971,7.0,26.0,93.0
2026-04-01 17:33:00,28.12269,30.556682,7.0,26.0,93.0
2026-04-01 17:34:00,28.116781,30.572423,7.0,25.9,93.0
2026-04-01 17:35:00,28.112618,30.543854,7.0,25.9,93.0
2026-04-01 17:36:00,28.115703,30.53631,7.0,25.9,93.0
2026-04-01 17:37:00,28.115282,30.536851,5.0,25.8,93.0
2026-04-01 17:38:00,28.125184,30.541434,5.0,25.8,93.0
2026-04-01 17:39:00,28.110874,30.520762,5.0,25.8,93.0
2026-04-01 17:40:00,28.11421,30.508934,5.0,25.7,93.0
2026-04-01 17:41:00,28.106147,30.506851,0.0,25.7,94.0
2026-04-01 17:42:00,28.107558,30.493062,0.0,25.7,94.0
2026-04-01 17:43:00,28.101563,30.487289,0.0,25.7,94.0
2026-04-01 17:44:00,28.110227,30.479713,0.0,25.6,94.0
2026-04-01 17:45:00,28.118682,30.48031,0.0,25.6,94.0
2026-04-01 17:46:00,28.111645,30.475251,0.0,25.5,94.0
2026-04-01 17:47:00,28.10561,30.47601,0.0,25.5,94.0
2026-04-01 17:48:00,28.112749,30.46288,0.0,25.5,94.0
2026-04-01 17:49:00,28.118597,30.438603,0.0,25.4,94.0
2026-04-01 17:50:00,28.113109,30.445002,0.0,25.4,94.0
2026-04-01 17:51:00,28.107802,30.420033,0.0,25.4,94.0
2026-04-01 17:52:00,28.113594,30.411921,0.0,25.4,94.0
2026-04-01 17:53:00,28.119463,30.412872,0.0,25.4,94.0
2026-04-01 17:54:00,28.115234,30.402655,0.0,25.4,94.0
2026-04-01 17:55:00,28.11155,30.3983,0.0,25.4,94.0
2026-04-01 17:56:00,28.111383,30.391539,0.0,25.4,94.0
2026-04-01 17:57:00,28.10931,30.378757,0.0,25.4,94.0
2026-04-01 17:58:00,28.121486,30.385748,0.0,25.4,94.0
2026-04-01 17:59:00,28.116929,30.374845,0.0,25.4,94.0
2026-04-01 18:00:00,28.11129,30.362248,0.0,25.4,94.0
2026-04-01 18:01:00,28.107354,30.350368,0.0,25.4,94.0
2026-04-01 18:02:00,28.108027,30.349521,0.0,25.4,94.0
2026-04-01 18:03:00,28.109195,30.340933,0.0,25.4,94.0
2026-04-01 18:04:00,28.110346,30.33877,0.0,25.4,94.0
2026-04-01 18:05:00,28.112085,30.328953,0.0,25.4,94.0
2026-04-01 18:06:00,28.112296,30.31252,0.0,25.4,94.0
2026-04-01 18:07:00,28.116278,30.297787,0.0,25.4,94.0
2026-04-01 18:08:00,28.099487,30.293721,0.0,25.4,95.0
2026-04-01 18:09:00,28.100496,30.29009,0.0,25.4,95.0
2026-04-01 18:10:00,28.108644,30.266966,0.0,25.4,95.0
2026-04-01 18:11:00,28.106327,30.259346,0.0,25.4,95.0
2026-04-01 18:12:00,28.113354,30.261223,0.0,25.4,95.0
2026-04-01 18:13:00,28.096711,30.248704,0.0,25.4,95.0
2026-04-01 18:14:00,28.099698,30.236935,0.0,25.5,95.0
2026-04-01 18:15:00,28.096229,30.237728,0.0,25.5,95.0
2026-04-01 18:16:00,28.094868,30.213866,0.0,25.5,95.0
2026-04-01 18:17:00,28.090074,30.222802,0.0,25.5,95.0
2026-04-01 18:18:00,28.093652,30.201196,0.0,25.4,95.0
2026-04-01 18:19:00,28.097408,30.200422,0.0,25.4,95.0
2026-04-01 18:20:00,28.077621,30.179457,0.0,25.4,95.0
2026-04-01 18:21:00,28.093275,30.189464,0.0,25.4,95.0
2026-04-01 18:22:00,28.091352,30.179753,0.0,25.4,95.0
2026-04-01 18:23:00,28.086748,30.16622,0.0,25.4,95.0
2026-04-01 18:24:00,28.08246,30.153764,0.0,25.4,95.0
2026-04-01 18:25:00,28.078577,30.150085,0.0,25.4,95.0
2026-04-01 18:26:00,28.080886,30.146716,0.0,25.4,95.0
2026-04-01 18:27:00,28.065406,30.143736,0.0,25.4,95.0
2026-04-01 18:28:00,28.058441,30.131629,0.0,25.4,95.0
2026-04-01 18:29:00,28.043421,30.137482,0.0,25.3,95.0
2026-04-01 18:30:00,28.03659,30.112709,0.0,25.3,95.0
2026-04-01 18:31:00,27.968242,30.121067,0.0,25.3,95.0
2026-04-01 18:32:00,27.889305,30.100076,0.0,25.3,95.0
2026-04-01 18:33:00,27.818569,30.084722,0.0,25.2,96.0
2026-04-01 18:34:00,27.762048,30.082987,0.0,25.3,96.0
2026-04-01 18:35:00,27.719978,30.086289,0.0,25.2,96.0
2026-04-01 18:36:00,27.685581,30.068553,0.0,25.2,96.0
2026-04-01 18:37:00,27.652289,30.071861,0.0,25.2,96.0
2026-04-01 18:38:00,27.601419,30.063918,0.0,25.2,96.0
2026-04-01 18:39:00,27.567719,30.034598,0.0,25.2,96.0
2026-04-01 18:40:00,27.530139,30.041885,0.0,25.2,96.0
2026-04-01 18:41:00,27.510302,30.030581,0.0,25.2,96.0
2026-04-01 18:42:00,27.480316,30.027977,0.0,25.2,96.0
2026-04-01 18:43:00,27.434091,30.016575,0.0,25.2,96.0
2026-04-01 18:44:00,27.357321,30.011743,0.0,25.2,96.0
2026-04-01 18:45:00,27.269777,30.005334,0.0,25.2,96.0
2026-04-01 18:46:00,27.200102,29.993354,0.0,25.2,97.0
2026-04-01 18:47:00,27.164714,29.996211,0.0,25.1,97.0
2026-04-01 18:48:00,27.132064,29.981706,0.0,25.1,97.0
2026-04-01 18:49:00,27.112159,29.965784,0.0,25.0,97.0
2026-04-01 18:50:00,27.101037,29.96103,0.0,24.9,97.0
2026-04-01 18:51:00,27.091193,29.957268,0.0,24.9,97.0
2026-04-01 18:52:00,27.065051,29.942198,0.0,24.9,97.0
2026-04-01 18:53:00,27.066467,29.937607,0.0,24.9,97.0
2026-04-01 18:54:00,27.058091,29.929886,0.0,24.9,97.0
2026-04-01 18:55:00,27.034938,29.925385,0.0,24.9,97.0
2026-04-01 18:56:00,27.007486,29.921707,0.0,24.9,97.0
2026-04-01 18:57:00,26.974077,29.912433,0.0,24.8,97.0
2026-04-01 18:58:00,26.94151,29.911878,0.0,24.8,97.0
2026-04-01 18:59:00,26.906054,29.888126,0.0,24.8,97.0
2026-04-01 19:00:00,26.881279,29.884554,0.0,24.8,97.0
2026-04-01 19:01:00,26.860715,29.878312,0.0,24.8,97.0
2026-04-01 19:02:00,26.843912,29.872568,0.0,24.8,97.0
2026-04-01 19:03:00,26.806086,29.864031,0.0,24.8,97.0
2026-04-01 19:04:00,26.772876,29.877736,0.0,24.8,98.0
2026-04-01 19:05:00,26.74152,29.854538,0.0,24.8,98.0
2026-04-01 19:06:00,26.713702,29.847048,0.0,24.8,98.0
2026-04-01 19:07:00,26.705569,29.825189,0.0,24.8,98.0
2026-04-01 19:08:00,26.696209,29.826884,0.0,24.8,98.0
2026-04-01 19:09:00,26.682472,29.820043,0.0,24.8,98.0
2026-04-01 19:10:00,26.693091,29.81676,0.0,24.8,98.0
2026-04-01 19:11:00,26.697185,29.79317,0.0,24.8,98.0
2026-04-01 19:12:00,26.698002,29.799025,0.0,24.8,98.0
2026-04-01 19:13:00,26.692275,29.784329,0.0,24.8,98.0
2026-04-01 19:14:00,26.711493,29.783737,0.0,24.8,98.0
2026-04-01 19:15:00,26.692909,29.766436,0.0,24.8,98.0
2026-04-01 19:16:00,26.691745,29.754087,0.0,24.8,98.0
2026-04-01 19:17:00,26.693436,29.743581,0.0,24.8,98.0
2026-04-01 19:18:00,26.688865,29.74859,0.0,24.8,98.0
2026-04-01 19:19:00,26.683233,29.727411,0.0,24.8,98.0
2026-04-01 19:20:00,26.683026,29.738893,0.0,24.8,98.0
2026-04-01 19:21:00,26.668416,29.715416,0.0,24.8,98.0
2026-04-01 19:22:00,26.672318,29.703611,0.0,24.7,98.0
2026-04-01 19:23:00,26.658585,29.714454,0.0,24.7,98.0
2026-04-01 19:24:00,26.662555,29.686999,0.0,24.7,98.0
2026-04-01 19:25:00,26.662201,29.681366,0.0,24.6,98.0
2026-04-01 19:26:00,26.66938,29.678097,0.0,24.6,98.0
2026-04-01 19:27:00,26.665361,29.652527,0.0,24.6,98.0
2026-04-01 19:28:00,26.664873,29.65371,0.0,24.6,98.0
2026-04-01 19:29:00,26.654053,29.640399,0.0,24.6,98.0
2026-04-01 19:30:00,26.660926,29.637888,0.0,24.7,98.0
2026-04-01 19:31:00,26.65354,29.618434,0.0,24.7,98.0
2026-04-01 19:32:00,26.644466,29.606457,0.0,24.7,98.0
2026-04-01 19:33:00,26.662606,29.624891,0.0,24.7,98.0
2026-04-01 19:34:00,26.657688,29.592683,0.0,24.7,98.0
2026-04-01 19:35:00,26.654098,29.585851,0.0,24.7,98.0
2026-04-01 19:36:00,26.66123,29.58573,0.0,24.7,98.0
2026-04-01 19:37:00,26.66782,29.56975,0.0,24.7,98.0
2026-04-01 19:38:00,26.663948,29.543168,0.0,24.7,98.0
2026-04-01 19:39:00,26.654381,29.554286,0.0,24.6,98.0
2026-04-01 19:40:00,26.671083,29.544953,0.0,24.6,98.0
2026-04-01 19:41:00,26.678704,29.534846,0.0,24.6,98.0
2026-04-01 19:42:00,26.677302,29.525279,0.0,24.7,98.0
2026-04-01 19:43:00,26.689309,29.505395,0.0,24.7,98.0
2026-04-01 19:44:00,26.696299,29.492667,0.0,24.7,98.0
2026-04-01 19:45:00,26.697249,29.491459,0.0,24.7,98.0
2026-04-01 19:46:00,26.713001,29.47133,0.0,24.7,98.0
2026-04-01 19:47:00,26.714565,29.476776,0.0,24.7,98.0
2026-04-01 19:48:00,26.721374,29.459348,0.0,24.7,98.0
2026-04-01 19:49:00,26.742191,29.449922,0.0,24.8,98.0
2026-04-01 19:50:00,26.740847,29.437986,0.0,24.8,98.0
2026-04-01 19:51:00,26.753505,29.430054,0.0,24.8,99.0
2026-04-01 19:52:00,26.76039,29.422033,0.0,24.8,99.0
2026-04-01 19:53:00,26.767706,29.418835,0.0,24.8,99.0
2026-04-01 19:54:00,26.767361,29.39892,0.0,24.8,99.0
2026-04-01 19:55:00,26.774945,29.388747,0.0,24.7,99.0
2026-04-01 19:56:00,26.779673,29.387416,0.0,24.7,98.0
2026-04-01 19:57:00,26.786871,29.362569,0.0,24.7,98.0
2026-04-01 19:58:00,26.797294,29.36212,0.0,24.7,98.0
2026-04-01 19:59:00,26.801873,29.349221,0.0,24.7,98.0
2026-04-01 20:00:00,26.809738,29.352883,0.0,24.7,98.0
2026-04-01 20:01:00,26.807354,29.347083,0.0,24.7,98.0
2026-04-01 20:02:00,26.833998,29.324868,0.0,24.6,98.0
2026-04-01 20:03:00,26.837872,29.306792,0.0,24.6,98.0
2026-04-01 20:04:00,26.827606,29.314691,0.0,24.6,98.0
2026-04-01 20:05:00,26.847437,29.29389,0.0,24.6,98.0
2026-04-01 20:06:00,26.838465,29.287354,0.0,24.6,98.0
2026-04-01 20:07:00,26.840481,29.280649,0.0,24.6,98.0
2026-04-01 20:08:00,26.852676,29.264589,0.0,24.6,98.0
2026-04-01 20:09:00,26.857453,29.255301,0.0,24.7,98.0
2026-04-01 20:10:00,26.865495,29.24303,0.0,24.7,98.0
2026-04-01 20:11:00,26.87191,29.237895,0.0,24.7,98.0
2026-04-01 20:12:00,26.881909,29.237359,0.0,24.7,98.0
2026-04-01 20:13:00,26.877688,29.22291,0.0,24.7,98.0
2026-04-01 20:14:00,26.884967,29.220423,0.0,24.8,98.0
2026-04-01 20:15:00,26.89191,29.212745,0.0,24.8,98.0
2026-04-01 20:16:00,26.899082,29.194857,0.0,24.8,98.0
2026-04-01 20:17:00,26.899501,29.188945,0.0,24.8,98.0
2026-04-01 20:18:00,26.903474,29.176378,0.0,24.8,98.0
2026-04-01 20:19:00,26.906104,29.156612,0.0,24.8,98.0
2026-04-01 20:20:00,26.915757,29.164816,0.0,24.8,98.0
2026-04-01 20:21:00,26.921463,29.139743,0.0,24.8,98.0
2026-04-01 20:22:00,26.926365,29.143478,0.0,24.8,98.0
2026-04-01 20:23:00,26.924278,29.118372,0.0,24.8,98.0
2026-04-01 20:24:00,26.933915,29.135975,0.0,24.8,98.0
2026-04-01 20:25:00,26.935457,29.118717,0.0,24.8,98.0
2026-04-01 20:26:00,26.923503,29.097412,0.0,24.8,98.0
2026-04-01 20:27:00,26.935562,29.095834,0.0,24.8,98.0
2026-04-01 20:28:00,26.942444,29.087571,0.0,24.8,98.0
2026-04-01 20:29:00,26.940736,29.076949,0.0,24.8,98.0
2026-04-01 20:30:00,26.941441,29.082903,0.0,24.8,98.0
2026-04-01 20:31:00,26.952271,29.061697,0.0,24.8,98.0
2026-04-01 20:32:00,26.940498,29.04925,0.0,24.8,98.0
2026-04-01 20:33:00,26.946768,29.049758,0.0,24.8,98.0
2026-04-01 20:34:00,26.955794,29.035188,0.0,24.8,98.0
2026-04-01 20:35:00,26.956336,29.017964,0.0,24.8,98.0
2026-04-01 20:36:00,26.955727,29.023695,0.0,24.9,98.0
2026-04-01 20:37:00,26.971664,28.998987,0.0,24.9,98.0
2026-04-01 20:38:00,26.969324,29.002346,0.0,24.9,98.0
2026-04-01 20:39:00,26.967587,28.974915,0.0,24.9,98.0
2026-04-01 20:40:00,26.970179,28.979702,0.0,24.8,98.0
2026-04-01 20:41:00,26.971229,28.970009,0.0,24.9,98.0
2026-04-01 20:42:00,26.97896,28.975277,0.0,24.9,98.0
2026-04-01 20:43:00,26.969327,28.961778,0.0,24.9,98.0
2026-04-01 20:44:00,26.976868,28.935651,0.0,24.9,98.0
2026-04-01 20:45:00,26.984037,28.943752,0.0,24.9,98.0
2026-04-01 20:46:00,26.986776,28.934919,0.0,24.9,98.0
2026-04-01 20:47:00,26.982452,28.924583,0.0,24.9,98.0
2026-04-01 20:48:00,26.985372,28.922004,0.0,24.9,98.0
2026-04-01 20:49:00,26.990242,28.906315,0.0,24.9,98.0
2026-04-01 20:50:00,27.00007,28.89572,0.0,24.9,98.0
2026-04-01 20:51:00,26.997373,28.89581,0.0,24.9,98.0
2026-04-01 20:52:00,27.000792,28.889424,0.0,24.9,98.0
2026-04-01 20:53:00,27.00311,28.884329,0.0,24.9,98.0
2026-04-01 20:54:00,26.993982,28.861519,0.0,24.9,98.0
2026-04-01 20:55:00,26.991945,28.864962,0.0,24.9,98.0
2026-04-01 20:56:00,27.00602,28.86086,0.0,24.9,98.0
2026-04-01 20:57:00,27.00592,28.854573,0.0,24.9,98.0
2026-04-01 20:58:00,27.002019,28.844145,0.0,25.0,98.0
2026-04-01 20:59:00,27.000287,28.826125,0.0,25.0,98.0
2026-04-01 21:00:00,27.011553,28.816775,0.0,25.0,98.0
2026-04-01 21:01:00,27.015293,28.821105,0.0,25.1,98.0
2026-04-01 21:02:00,27.017312,28.817171,0.0,25.1,98.0
2026-04-01 21:03:00,27.011917,28.797758,0.0,25.1,98.0
2026-04-01 21:04:00,27.01481,28.788452,0.0,25.1,98.0
2026-04-01 21:05:00,27.018088,28.791278,0.0,25.1,98.0
2026-04-01 21:06:00,27.031486,28.779418,0.0,25.1,98.0
2026-04-01 21:07:00,27.032726,28.769925,0.0,25.1,98.0
2026-04-01 21:08:00,27.022514,28.768952,0.0,25.1,98.0
2026-04-01 21:09:00,27.023738,28.767262,0.0,25.1,98.0
2026-04-01 21:10:00,27.022524,28.75139,0.0,25.1,98.0
2026-04-01 21:11:00,27.026678,28.74372,0.0,25.1,98.0
2026-04-01 21:12:00,27.023674,28.726643,0.0,25.1,98.0
2026-04-01 21:13:00,27.026336,28.728126,0.0,25.1,98.0
2026-04-01 21:14:00,27.031197,28.724072,0.0,25.1,98.0
2026-04-01 21:15:00,27.030331,28.712434,0.0,25.1,98.0
2026-04-01 21:16:00,27.03498,28.694414,0.0,25.1,98.0
2026-04-01 21:17:00,27.035273,28.701561,0.0,25.1,98.0
2026-04-01 21:18:00,27.040124,28.703994,0.0,25.1,98.0
2026-04-01 21:19:00,27.031196,28.685519,0.0,25.1,98.0
2026-04-01 21:20:00,27.031882,28.684722,0.0,25.1,98.0
2026-04-01 21:21:00,27.04046,28.663551,0.0,25.1,98.0
2026-04-01 21:22:00,27.029707,28.65759,0.0,25.1,98.0
2026-04-01 21:23:00,27.034454,28.662962,0.0,25.1,98.0
2026-04-01 21:24:00,27.038997,28.647869,0.0,25.1,98.0
2026-04-01 21:25:00,27.033253,28.64006,0.0,25.1,98.0
2026-04-01 21:26:00,27.035194,28.653207,0.0,25.2,98.0
2026-04-01 21:27:00,27.047069,28.633715,0.0,25.2,98.0
2026-04-01 21:28:00,27.029128,28.623374,0.0,25.2,98.0
2026-04-01 21:29:00,27.03309,28.610329,0.0,25.2,98.0
2026-04-01 21:30:00,27.03313,28.609883,0.0,25.2,98.0
2026-04-01 21:31:00,27.033346,28.600941,0.0,25.2,98.0
2026-04-01 21:32:00,27.029938,28.600114,0.0,25.2,98.0
2026-04-01 21:33:00,27.029254,28.581225,0.0,25.2,98.0
2026-04-01 21:34:00,27.034486,28.58703,0.0,25.2,98.0
2026-04-01 21:35:00,27.034802,28.582159,0.0,25.2,98.0
2026-04-01 21:36:00,27.022916,28.562442,0.0,25.2,98.0
2026-04-01 21:37:00,27.023968,28.566006,0.0,25.2,98.0
2026-04-01 21:38:00,27.029938,28.554874,0.0,25.2,98.0
2026-04-01 21:39:00,27.024157,28.550363,0.0,25.2,98.0
2026-04-01 21:40:00,27.03416,28.534094,0.0,25.2,98.0
2026-04-01 21:41:00,27.029716,28.541677,0.0,25.2,98.0
2026-04-01 21:42:00,27.030814,28.530533,0.0,25.2,98.0
2026-04-01 21:43:00,27.030868,28.531329,0.0,25.2,98.0
2026-04-01 21:44:00,27.023458,28.515738,0.0,25.3,98.0
2026-04-01 21:45:00,27.02734,28.515401,0.0,25.3,98.0
2026-04-01 21:46:00,27.020054,28.481005,0.0,25.3,98.0
2026-04-01 21:47:00,27.025173,28.48549,0.0,25.3,98.0
2026-04-01 21:48:00,27.020322,28.473309,0.0,25.3,98.0
2026-04-01 21:49:00,27.024351,28.485445,0.0,25.3,98.0
2026-04-01 21:50:00,27.016856,28.469359,0.0,25.3,98.0
2026-04-01 21:51:00,27.026183,28.468936,0.0,25.3,98.0
2026-04-01 21:52:00,27.031588,28.462431,0.0,25.3,98.0
2026-04-01 21:53:00,27.021732,28.463314,0.0,25.3,98.0
2026-04-01 21:54:00,27.019546,28.452355,0.0,25.3,98.0
2026-04-01 21:55:00,27.014518,28.45283,0.0,25.3,98.0
2026-04-01 21:56:00,27.019137,28.445773,0.0,25.3,98.0
2026-04-01 21:57:00,27.022434,28.440043,0.0,25.3,98.0
2026-04-01 21:58:00,27.021953,28.43045,0.0,25.3,98.0
2026-04-01 21:59:00,27.029475,28.422325,0.0,25.4,98.0
2026-04-01 22:00:00,27.022217,28.418081,0.0,25.4,98.0
2026-04-01 22:01:00,27.018246,28.415022,0.0,25.4,98.0
2026-04-01 22:02:00,27.0184,28.411475,0.0,25.4,98.0
2026-04-01 22:03:00,27.018255,28.40924,0.0,25.4,98.0
2026-04-01 22:04:00,27.021294,28.381123,0.0,25.4,98.0
2026-04-01 22:05:00,27.017694,28.377051,0.0,25.4,98.0
2026-04-01 22:06:00,27.019092,28.383141,0.0,25.4,98.0
2026-04-01 22:07:00,27.013727,28.370299,0.0,25.3,98.0
2026-04-01 22:08:00,27.00986,28.363657,0.0,25.3,98.0
2026-04-01 22:09:00,27.018003,28.350622,0.0,25.3,98.0
2026-04-01 22:10:00,27.012572,28.3502,0.0,25.4,98.0
2026-04-01 22:11:00,27.005463,28.342484,0.0,25.4,98.0
2026-04-01 22:12:00,27.008411,28.337749,0.0,25.4,98.0
2026-04-01 22:13:00,27.003533,28.333846,0.0,25.4,98.0
2026-04-01 22:14:00,27.007781,28.32973,0.0,25.4,98.0
2026-04-01 22:15:00,27.01174,28.314738,0.0,25.4,98.0
2026-04-01 22:16:00,27.006407,28.315916,0.0,25.4,98.0
2026-04-01 22:17:00,27.004158,28.319923,0.0,25.4,98.0
2026-04-01 22:18:00,27.008317,28.293813,0.0,25.4,98.0
2026-04-01 22:19:00,26.995236,28.297553,0.0,25.4,98.0
2026-04-01 22:20:00,26.990351,28.287624,0.0,25.4,98.0
2026-04-01 22:21:00,27.001852,28.284453,0.0,25.4,98.0
2026-04-01 22:22:00,27.002563,28.278297,0.0,25.4,98.0
2026-04-01 22:23:00,26.992884,28.280866,0.0,25.4,98.0
2026-04-01 22:24:00,27.003575,28.266894,0.0,25.4,98.0
2026-04-01 22:25:00,26.995228,28.264464,0.0,25.4,98.0
2026-04-01 22:26:00,26.996413,28.257078,0.0,25.4,98.0
2026-04-01 22:27:00,26.987744,28.248167,0.0,25.4,98.0
2026-04-01 22:28:00,26.99302,28.247217,0.0,25.4,98.0
2026-04-01 22:29:00,26.983456,28.2341,0.0,25.4,98.0
2026-04-01 22:30:00,26.995609,28.212872,0.0,25.3,98.0
2026-04-01 22:31:00,26.992338,28.21851,0.0,25.3,98.0
2026-04-01 22:32:00,26.991571,28.220112,0.0,25.3,98.0
2026-04-01 22:33:00,26.987742,28.219039,0.0,25.3,98.0
2026-04-01 22:34:00,26.98815,28.220602,0.0,25.3,98.0
2026-04-01 22:35:00,26.989652,28.214892,0.0,25.3,98.0
2026-04-01 22:36:00,26.987246,28.216121,0.0,25.3,98.0
2026-04-01 22:37:00,26.970868,28.208386,0.0,25.3,98.0
2026-04-01 22:38:00,26.978076,28.19441,0.0,25.3,98.0
2026-04-01 22:39:00,26.987136,28.193287,0.0,25.3,98.0
2026-04-01 22:40:00,26.975755,28.18162,0.0,25.3,98.0
2026-04-01 22:41:00,26.977522,28.171413,0.0,25.3,98.0
2026-04-01 22:42:00,26.980666,28.163108,0.0,25.2,98.0
2026-04-01 22:43:00,26.98013,28.157674,0.0,25.2,98.0
2026-04-01 22:44:00,26.971925,28.160837,0.0,25.2,97.0
2026-04-01 22:45:00,26.96963,28.145811,0.0,25.2,97.0
2026-04-01 22:46:00,26.965343,28.160427,0.0,25.2,97.0
2026-04-01 22:47:00,26.970239,28.14783,0.0,25.2,97.0
2026-04-01 22:48:00,26.976568,28.146885,0.0,25.2,97.0
2026-04-01 22:49:00,26.971236,28.133512,0.0,25.2,97.0
2026-04-01 22:50:00,26.96905,28.148482,0.0,25.2,97.0
2026-04-01 22:51:00,26.965632,28.145415,0.0,25.2,97.0
2026-04-01 22:52:00,26.968794,28.129409,0.0,25.2,97.0
2026-04-01 22:53:00,26.962115,28.121639,0.0,25.2,97.0
2026-04-01 22:54:00,26.957403,28.125898,0.0,25.2,97.0
2026-04-01 22:55:00,26.955673,28.114139,0.0,25.2,97.0
2026-04-01 22:56:00,26.945529,28.109405,0.0,25.2,97.0
2026-04-01 22:57:00,26.954783,28.09418,0.0,25.2,97.0
2026-04-01 22:58:00,26.956017,28.101377,0.0,25.2,97.0
2026-04-01 22:59:00,26.955231,28.106634,0.0,25.2,97.0
2026-04-01 23:00:00,26.953544,28.089953,0.0,25.2,97.0
2026-04-01 23:01:00,26.948992,28.076102,0.0,25.2,97.0
2026-04-01 23:02:00,26.950816,28.083853,0.0,25.2,97.0
2026-04-01 23:03:00,26.947984,28.068175,0.0,25.2,97.0
2026-04-01 23:04:00,26.940517,28.068021,0.0,25.2,97.0
2026-04-01 23:05:00,26.944844,28.061619,0.0,25.2,97.0
2026-04-01 23:06:00,26.942569,28.066244,0.0,25.2,97.0
2026-04-01 23:07:00,26.936667,28.065405,0.0,25.2,97.0
2026-04-01 23:08:00,26.936806,28.046583,0.0,25.2,97.0
2026-04-01 23:09:00,26.942215,28.048013,0.0,25.2,97.0
2026-04-01 23:10:00,26.933251,28.043024,0.0,25.2,97.0
2026-04-01 23:11:00,26.931503,28.045035,0.0,25.2,97.0
2026-04-01 23:12:00,26.924353,28.04716,0.0,25.2,97.0
2026-04-01 23:13:00,26.936845,28.034338,0.0,25.2,96.0
2026-04-01 23:14:00,26.91889,28.029008,0.0,25.2,96.0
2026-04-01 23:15:00,26.92379,28.005031,0.0,25.2,96.0
2026-04-01 23:16:00,26.914978,28.005365,0.0,25.2,96.0
2026-04-01 23:17:00,26.91904,28.002785,0.0,25.2,96.0
2026-04-01 23:18:00,26.924031,27.997239,0.0,25.2,96.0
2026-04-01 23:19:00,26.91589,27.994311,0.0,25.2,96.0
2026-04-01 23:20:00,26.911263,27.994902,0.0,25.2,96.0
2026-04-01 23:21:00,26.921833,27.972064,0.0,25.2,96.0
2026-04-01 23:22:00,26.921468,27.96254,0.0,25.2,96.0
2026-04-01 23:23:00,26.906496,27.959688,0.0,25.2,96.0
2026-04-01 23:24:00,26.909682,27.9574,0.0,25.2,96.0
2026-04-01 23:25:00,26.902868,27.966092,0.0,25.2,96.0
2026-04-01 23:26:00,26.900118,27.956385,0.0,25.2,96.0
2026-04-01 23:27:00,26.899642,27.947368,0.0,25.2,96.0
2026-04-01 23:28:00,26.891333,27.936612,0.0,25.2,96.0
2026-04-01 23:29:00,26.892742,27.932555,0.0,25.2,96.0
2026-04-01 23:30:00,26.892678,27.936692,0.0,25.2,96.0
2026-04-01 23:31:00,26.900115,27.938578,0.0,25.2,96.0
2026-04-01 23:32:00,26.891729,27.919643,0.0,25.3,96.0
2026-04-01 23:33:00,26.879631,27.915358,0.0,25.3,96.0
2026-04-01 23:34:00,26.884091,27.9173,0.0,25.3,96.0
2026-04-01 23:35:00,26.885202,27.901117,0.0,25.3,96.0
2026-04-01 23:36:00,26.877821,27.912724,0.0,25.3,96.0
2026-04-01 23:37:00,26.879203,27.889508,0.0,25.3,96.0
2026-04-01 23:38:00,26.880037,27.890391,0.0,25.3,96.0
2026-04-01 23:39:00,26.868186,27.890899,0.0,25.2,96.0
2026-04-01 23:40:00,26.871212,27.885672,0.0,25.2,96.0
2026-04-01 23:41:00,26.870171,27.878652,0.0,25.2,96.0
2026-04-01 23:42:00,26.867652,27.86287,0.0,25.2,96.0
2026-04-01 23:43:00,26.860978,27.870097,0.0,25.2,96.0
