timestamp,T2A2,T1Ka_inner_roof,G_sol,T_a,RH
2026-04-01 02:39:00,26.092679,27.667671,0.0,25.1,98.0
2026-04-01 02:40:00,26.092617,27.672834,0.0,25.1,98.0
2026-04-01 02:41:00,26.085308,27.672174,0.0,25.1,98.0
2026-04-01 02:42:00,26.091989,27.660933,0.0,25.1,98.0
2026-04-01 02:43:00,26.093166,27.653028,0.0,25.1,98.0
2026-04-01 02:44:00,26.079424,27.661631,0.0,25.1,98.0
2026-04-01 02:45:00,26.077601,27.649512,0.0,25.1,98.0
2026-04-01 02:46:00,26.070142,27.643191,0.0,25.1,98.0
2026-04-01 02:47:00,26.086363,27.658495,0.0,25.1,98.0
2026-04-01 02:48:00,26.073094,27.64041,0.0,25.1,98.0
2026-04-01 02:49:00,26.073738,27.6422,0.0,25.1,98.0
2026-04-01 02:50:00,26.065616,27.631781,0.0,25.1,98.0
2026-04-01 02:51:00,26.067415,27.631746,0.0,25.1,98.0
2026-04-01 02:52:00,26.060222,27.609032,0.0,25.1,98.0
2026-04-01 02:53:00,26.052952,27.620388,0.0,25.1,98.0
2026-04-01 02:54:00,26.047959,27.612128,0.0,25.1,98.0
2026-04-01 02:55:00,26.049581,27.626332,0.0,25.1,98.0
2026-04-01 02:56:00,26.05046,27.60306,0.0,25.1,98.0
2026-04-01 02:57:00,26.046007,27.607947,0.0,25.1,98.0
2026-04-01 02:58:00,26.040053,27.597806,0.0,25.1,98.0
2026-04-01 02:59:00,26.031868,27.601241,0.0,25.1,98.0
2026-04-01 03:00:00,26.024343,27.600866,0.0,25.1,98.0
2026-04-01 03:01:00,26.018595,27.583235,0.0,25.1,98.0
2026-04-01 03:02:00,26.023038,27.581136,0.0,25.1,98.0
2026-04-01 03:03:00,26.0161,27.592483,0.0,25.0,98.0
2026-04-01 03:04:00,26.008392,27.590629,0.0,25.0,98.0
2026-04-01 03:05:00,26.012969,27.579585,0.0,25.0,98.0
2026-04-01 03:06:00,26.009028,27.570182,0.0,25.0,98.0
2026-04-01 03:07:00,26.00758,27.573549,0.0,25.0,98.0
2026-04-01 03:08:00,25.996028,27.575278,0.0,25.0,98.0
2026-04-01 03:09:00,25.983629,27.563762,0.0,25.0,98.0
2026-04-01 03:10:00,25.992057,27.55777,0.0,25.0,98.0
2026-04-01 03:11:00,25.991079,27.540688,0.0,25.0,98.0
2026-04-01 03:12:00,25.986022,27.547568,0.0,24.9,98.0
2026-04-01 03:13:00,25.972683,27.548306,0.0,24.9,98.0
2026-04-01 03:14:00,25.979308,27.530709,0.0,24.9,98.0
2026-04-01 03:15:00,25.966155,27.535692,0.0,24.9,98.0
2026-04-01 03:16:00,25.969846,27.528738,0.0,24.9,98.0
2026-04-01 03:17:00,25.968015,27.527393,0.0,24.9,98.0
2026-04-01 03:18:00,25.961151,27.516341,0.0,24.9,98.0
2026-04-01 03:19:00,25.953027,27.513128,0.0,24.9,98.0
2026-04-01 03:20:00,25.94658,27.521795,0.0,24.9,98.0
2026-04-01 03:21:00,25.938357,27.515808,0.0,24.9,98.0
2026-04-01 03:22:00,25.942555,27.514193,0.0,24.9,98.0
2026-04-01 03:23:00,25.947364,27.513283,0.0,24.9,98.0
2026-04-01 03:24:00,25.932519,27.518428,0.0,24.9,98.0
2026-04-01 03:25:00,25.917911,27.495184,0.0,24.9,98.0
2026-04-01 03:26:00,25.918752,27.493326,0.0,24.9,98.0
2026-04-01 03:27:00,25.903348,27.505147,0.0,24.9,98.0
2026-04-01 03:28:00,25.914352,27.50503,0.0,24.9,98.0
2026-04-01 03:29:00,25.902918,27.484592,0.0,24.9,98.0
2026-04-01 03:30:00,25.905373,27.490316,0.0,24.9,98.0
2026-04-01 03:31:00,25.897161,27.487656,0.0,24.9,98.0
2026-04-01 03:32:00,25.894,27.476194,0.0,24.9,98.0
2026-04-01 03:33:00,25.882302,27.47211,0.0,24.9,98.0
2026-04-01 03:34:00,25.88552,27.462979,0.0,24.9,98.0
2026-04-01 03:35:00,25.881856,27.474229,0.0,24.9,98.0
2026-04-01 03:36:00,25.883321,27.462524,0.0,24.9,98.0
2026-04-01 03:37:00,25.879445,27.460514,0.0,24.9,98.0
2026-04-01 03:38:00,25.874914,27.453772,0.0,24.9,98.0
2026-04-01 03:39:00,25.883782,27.446398,0.0,24.9,98.0
2026-04-01 03:40:00,25.863498,27.439499,0.0,24.9,98.0
2026-04-01 03:41:00,25.870085,27.431479,0.0,24.9,98.0
2026-04-01 03:42:00,25.869323,27.430391,0.0,24.9,98.0
2026-04-01 03:43:00,25.863124,27.431159,0.0,24.9,98.0
2026-04-01 03:44:00,25.858702,27.427009,0.0,24.9,98.0
2026-04-01 03:45:00,25.851698,27.426369,0.0,24.9,98.0
2026-04-01 03:46:00,25.841904,27.431138,0.0,24.9,98.0
2026-04-01 03:47:00,25.84141,27.432988,0.0,24.9,98.0
2026-04-01 03:48:00,25.842522,27.42966,0.0,24.9,98.0
2026-04-01 03:49:00,25.829233,27.423758,0.0,24.9,98.0
2026-04-01 03:50:00,25.825411,27.413195,0.0,24.9,98.0
2026-04-01 03:51:00,25.824906,27.411061,0.0,24.9,98.0
2026-04-01 03:52:00,25.822811,27.411014,0.0,24.9,98.0
2026-04-01 03:53:00,25.814547,27.398094,0.0,24.9,98.0
2026-04-01 03:54:00,25.812115,27.410303,0.0,24.9,98.0
2026-04-01 03:55:00,25.801853,27.403165,0.0,24.9,98.0
2026-04-01 03:56:00,25.808282,27.396346,0.0,24.9,98.0
2026-04-01 03:57:00,25.799605,27.388836,0.0,24.9,98.0
2026-04-01 03:58:00,25.794854,27.393711,0.0,24.9,98.0
2026-04-01 03:59:00,25.785714,27.402902,0.0,24.9,98.0
2026-04-01 04:00:00,25.787171,27.394746,0.0,24.9,98.0
2026-04-01 04:01:00,25.776601,27.390948,0.0,24.9,98.0
2026-04-01 04:02:00,25.782677,27.373271,0.0,24.8,98.0
2026-04-01 04:03:00,25.778506,27.387527,0.0,24.9,98.0
2026-04-01 04:04:00,25.765372,27.366598,0.0,24.9,98.0
2026-04-01 04:05:00,25.762724,27.365464,0.0,24.9,98.0
2026-04-01 04:06:00,25.764227,27.366861,0.0,24.9,98.0
2026-04-01 04:07:00,25.762275,27.353268,0.0,24.9,98.0
2026-04-01 04:08:00,25.751348,27.35445,0.0,24.9,98.0
2026-04-01 04:09:00,25.746161,27.347548,0.0,24.9,98.0
2026-04-01 04:10:00,25.744758,27.348257,0.0,24.9,98.0
2026-04-01 04:11:00,25.746426,27.343442,0.0,24.9,98.0
2026-04-01 04:12:00,25.739978,27.32922,0.0,24.9,98.0
2026-04-01 04:13:00,25.740743,27.335842,0.0,24.9,98.0
2026-04-01 04:14:00,25.737876,27.321966,0.0,24.9,98.0
2026-04-01 04:15:00,25.731869,27.337695,0.0,24.9,98.0
2026-04-01 04:16:00,25.727415,27.324612,0.0,24.9,98.0
2026-04-01 04:17:00,25.735062,27.331048,0.0,24.9,98.0
2026-04-01 04:18:00,25.726702,27.33271,0.0,24.9,98.0
2026-04-01 04:19:00,25.724185,27.30855,0.0,24.9,98.0
2026-04-01 04:20:00,25.718852,27.310701,0.0,24.9,98.0
2026-04-01 04:21:00,25.725497,27.305459,0.0,24.9,98.0
2026-04-01 04:22:00,25.718581,27.310057,0.0,24.9,98.0
2026-04-01 04:23:00,25.717484,27.3026,0.0,24.9,98.0
2026-04-01 04:24:00,25.715916,27.299862,0.0,24.9,98.0
2026-04-01 04:25:00,25.716687,27.29721,0.0,24.9,98.0
2026-04-01 04:26:00,25.707065,27.292459,0.0,24.9,98.0
2026-04-01 04:27:00,25.721044,27.299129,0.0,24.9,98.0
2026-04-01 04:28:00,25.714279,27.286509,0.0,24.9,98.0
2026-04-01 04:29:00,25.715511,27.27527,0.0,24.9,98.0
2026-04-01 04:30:00,25.703129,27.276055,0.0,24.9,98.0
2026-04-01 04:31:00,25.706781,27.273763,0.0,24.9,98.0
2026-04-01 04:32:00,25.706196,27.262323,0.0,24.9,98.0
2026-04-01 04:33:00,25.709104,27.255773,0.0,24.9,98.0
2026-04-01 04:34:00,25.69765,27.24075,0.0,24.9,98.0
2026-04-01 04:35:00,25.696421,27.243007,0.0,24.9,98.0
2026-04-01 04:36:00,25.700298,27.247061,0.0,25.0,98.0
2026-04-01 04:37:00,25.708988,27.249204,0.0,25.0,98.0
2026-04-01 04:38:00,25.699439,27.242585,0.0,25.0,98.0
2026-04-01 04:39:00,25.690798,27.233275,0.0,25.0,98.0
2026-04-01 04:40:00,25.698936,27.220023,0.0,25.0,98.0
2026-04-01 04:41:00,25.697689,27.22087,0.0,25.1,98.0
2026-04-01 04:42:00,25.691783,27.219989,0.0,25.1,98.0
2026-04-01 04:43:00,25.690311,27.223295,0.0,25.1,98.0
2026-04-01 04:44:00,25.687523,27.22893,0.0,25.1,98.0
2026-04-01 04:45:00,25.696967,27.227302,0.0,25.1,98.0
2026-04-01 04:46:00,25.6937,27.228036,0.0,25.1,98.0
2026-04-01 04:47:00,25.691838,27.213689,0.0,25.1,98.0
2026-04-01 04:48:00,25.696439,27.207516,0.0,25.2,98.0
2026-04-01 04:49:00,25.691643,27.217945,0.0,25.2,98.0
2026-04-01 04:50:00,25.698803,27.197704,0.0,25.2,98.0
2026-04-01 04:51:00,25.690648,27.201301,0.0,25.2,98.0
2026-04-01 04:52:00,25.694953,27.205129,0.0,25.2,98.0
2026-04-01 04:53:00,25.694288,27.194629,0.0,25.2,98.0
2026-04-01 04:54:00,25.692257,27.185954,0.0,25.2,98.0
2026-04-01 04:55:00,25.687839,27.18259,0.0,25.2,98.0
2026-04-01 04:56:00,25.688368,27.185265,0.0,25.2,98.0
2026-04-01 04:57:00,25.689029,27.194488,0.0,25.2,98.0
2026-04-01 04:58:00,25.688286,27.173051,0.0,25.2,97.0
2026-04-01 04:59:00,25.697889,27.170161,0.0,25.2,97.0
2026-04-01 05:00:00,25.689691,27.17492,0.0,25.2,97.0
2026-04-01 05:01:00,25.690188,27.170093,0.0,25.1,97.0
2026-04-01 05:02:00,25.690662,27.16156,0.0,25.1,97.0
2026-04-01 05:03:00,25.676609,27.148992,0.0,25.1,98.0
2026-04-01 05:04:00,25.690375,27.150725,0.0,25.1,98.0
2026-04-01 05:05:00,25.677899,27.137853,0.0,25.1,98.0
2026-04-01 05:06:00,25.6812,27.135946,0.0,25.1,98.0
2026-04-01 05:07:00,25.680499,27.140197,0.0,25.1,98.0
2026-04-01 05:08:00,25.675227,27.139728,0.0,25.1,98.0
2026-04-01 05:09:00,25.688875,27.124894,0.0,25.1,98.0
2026-04-01 05:10:00,25.68439,27.121604,0.0,25.1,98.0
2026-04-01 05:11:00,25.682682,27.114616,0.0,25.1,98.0
2026-04-01 05:12:00,25.678279,27.119544,0.0,25.1,98.0
2026-04-01 05:13:00,25.682453,27.122556,0.0,25.1,98.0
2026-04-01 05:14:00,25.688722,27.111271,0.0,25.1,98.0
2026-04-01 05:15:00,25.679905,27.106168,0.0,25.1,98.0
2026-04-01 05:16:00,25.677998,27.105282,0.0,25.2,98.0
2026-04-01 05:17:00,25.672408,27.106553,0.0,25.2,98.0
2026-04-01 05:18:00,25.682853,27.089536,0.0,25.2,98.0
2026-04-01 05:19:00,25.680062,27.088062,0.0,25.2,98.0
2026-04-01 05:20:00,25.673367,27.09358,0.0,25.2,98.0
2026-04-01 05:21:00,25.680763,27.083244,0.0,25.2,98.0
2026-04-01 05:22:00,25.676308,27.071166,0.0,25.2,98.0
2026-04-01 05:23:00,25.67485,27.059466,0.0,25.2,98.0
2026-04-01 05:24:00,25.663963,27.078127,0.0,25.2,98.0
2026-04-01 05:25:00,25.674731,27.064108,0.0,25.2,98.0
2026-04-01 05:26:00,25.66562,27.059269,0.0,25.2,98.0
2026-04-01 05:27:00,25.674311,27.067555,0.0,25.2,98.0
2026-04-01 05:28:00,25.675839,27.054916,0.0,25.2,98.0
2026-04-01 05:29:00,25.679111,27.042753,0.0,25.2,98.0
2026-04-01 05:30:00,25.663584,27.050047,0.0,25.2,98.0
2026-04-01 05:31:00,25.672916,27.061673,0.0,25.3,98.0
2026-04-01 05:32:00,25.669546,27.057597,0.0,25.3,98.0
2026-04-01 05:33:00,25.669837,27.025511,0.0,25.3,98.0
2026-04-01 05:34:00,25.672306,27.042359,0.0,25.3,98.0
2026-04-01 05:35:00,25.678483,27.037234,0.0,25.3,98.0
2026-04-01 05:36:00,25.666449,27.025106,0.0,25.3,98.0
2026-04-01 05:37:00,25.666033,27.027235,0.0,25.3,98.0
2026-04-01 05:38:00,25.659414,27.027579,0.0,25.3,98.0
2026-04-01 05:39:00,25.666584,27.014843,0.0,25.2,98.0
2026-04-01 05:40:00,25.667059,27.039894,0.0,25.2,98.0
2026-04-01 05:41:00,25.655407,27.031925,0.0,25.2,98.0
2026-04-01 05:42:00,25.663682,27.029175,0.0,25.2,98.0
2026-04-01 05:43:00,25.656453,27.023022,0.0,25.2,98.0
2026-04-01 05:44:00,25.647388,27.007351,0.0,25.2,98.0
2026-04-01 05:45:00,25.648607,27.013403,0.0,25.2,98.0
2026-04-01 05:46:00,25.650473,27.006944,0.0,25.2,98.0
2026-04-01 05:47:00,25.662766,27.004606,0.0,25.2,98.0
2026-04-01 05:48:00,25.655684,27.003635,0.0,25.2,98.0
2026-04-01 05:49:00,25.654608,27.009702,0.0,25.3,98.0
2026-04-01 05:50:00,25.649869,26.993205,0.0,25.2,98.0
2026-04-01 05:51:00,25.654746,26.999486,0.0,25.3,98.0
2026-04-01 05:52:00,25.657764,26.993474,0.0,25.3,98.0
2026-04-01 05:53:00,25.654001,26.988949,0.0,25.3,98.0
2026-04-01 05:54:00,25.660919,26.989298,0.0,25.3,98.0
2026-04-01 05:55:00,25.651803,26.985075,0.0,25.3,98.0
2026-04-01 05:56:00,25.656104,26.991101,0.0,25.3,98.0
2026-04-01 05:57:00,25.655048,26.988427,0.0,25.3,98.0
2026-04-01 05:58:00,25.646221,26.986,0.0,25.3,98.0
2026-04-01 05:59:00,25.653126,26.977048,0.0,25.3,98.0
2026-04-01 06:00:00,25.653273,26.965037,0.0,25.3,98.0
2026-04-01 06:01:00,25.640093,26.959664,0.0,25.3,98.0
2026-04-01 06:02:00,25.645763,26.968005,0.0,25.3,98.0
2026-04-01 06:03:00,25.643752,26.972603,0.0,25.3,98.0
2026-04-01 06:04:00,25.648179,26.961661,0.0,25.3,98.0
2026-04-01 06:05:00,25.650901,26.955718,0.0,25.3,98.0
2026-04-01 06:06:00,25.651802,26.953284,16.0,25.3,98.0
2026-04-01 06:07:00,25.641538,26.945939,16.0,25.2,98.0
2026-04-01 06:08:00,25.657787,26.962499,16.0,25.3,98.0
2026-04-01 06:09:00,25.645214,26.951786,19.0,25.3,98.0
2026-04-01 06:10:00,25.662012,26.945377,21.0,25.3,98.0
2026-04-01 06:11:00,25.658176,26.932181,23.0,25.3,98.0
2026-04-01 06:12:00,25.645187,26.94109,25.0,25.3,98.0
2026-04-01 06:13:00,25.656344,26.924381,26.0,25.3,98.0
2026-04-01 06:14:00,25.654984,26.936076,26.0,25.3,98.0
2026-04-01 06:15:00,25.665418,26.887305,26.0,25.3,98.0
2026-04-01 06:16:00,25.655364,26.928217,32.0,25.3,98.0
2026-04-01 06:17:00,25.675018,26.919237,35.0,25.3,98.0
2026-04-01 06:18:00,25.665915,26.931879,39.0,25.3,98.0
2026-04-01 06:19:00,25.669203,26.909911,39.0,25.3,98.0
2026-04-01 06:20:00,25.664589,26.906624,39.0,25.3,98.0
2026-04-01 06:21:00,25.668757,26.918389,46.0,25.3,98.0
2026-04-01 06:22:00,25.676826,26.915269,47.0,25.3,98.0
2026-04-01 06:23:00,25.6794,26.919645,49.0,25.3,98.0
2026-04-01 06:24:00,25.675884,26.907823,49.0,25.3,98.0
2026-04-01 06:25:00,25.677966,26.910325,49.0,25.4,98.0
2026-04-01 06:26:00,25.689911,26.90365,49.0,25.4,98.0
2026-04-01 06:27:00,25.69717,26.925326,49.0,25.4,98.0
2026-04-01 06:28:00,25.697164,26.900618,51.0,25.4,98.0
2026-04-01 06:29:00,25.701255,26.896274,53.0,25.4,98.0
2026-04-01 06:30:00,25.702518,26.884215,55.0,25.4,98.0
2026-04-01 06:31:00,25.719842,26.895577,58.0,25.4,98.0
2026-04-01 06:32:00,25.721592,26.892339,67.0,25.4,98.0
2026-04-01 06:33:00,25.727177,26.89598,70.0,25.4,98.0
2026-04-01 06:34:00,25.731603,26.884336,74.0,25.4,98.0
2026-04-01 06:35:00,25.721099,26.899819,74.0,25.4,98.0
2026-04-01 06:36:00,25.737583,26.88859,74.0,25.4,98.0
2026-04-01 06:37:00,25.75388,26.900584,75.0,25.4,98.0
2026-04-01 06:38:00,25.773938,26.89239,74.0,25.5,98.0
2026-04-01 06:39:00,25.767007,26.885238,72.0,25.5,98.0
2026-04-01 06:40:00,25.775288,26.874105,72.0,25.6,98.0
2026-04-01 06:41:00,25.791578,26.894292,74.0,25.6,98.0
2026-04-01 06:42:00,25.785838,26.884774,76.0,25.6,98.0
2026-04-01 06:43:00,25.797805,26.87985,76.0,25.6,98.0
2026-04-01 06:44:00,25.802506,26.885582,76.0,25.6,98.0
2026-04-01 06:45:00,25.801799,26.869139,79.0,25.6,98.0
2026-04-01 06:46:00,25.802101,26.874014,81.0,25.6,98.0
2026-04-01 06:47:00,25.818791,26.879824,84.0,25.7,98.0
2026-04-01 06:48:00,25.820854,26.878209,84.0,25.7,98.0
2026-04-01 06:49:00,25.835881,26.875267,91.0,25.7,98.0
2026-04-01 06:50:00,25.834947,26.875055,95.0,25.7,98.0
2026-04-01 06:51:00,25.83546,26.866711,100.0,25.7,98.0
2026-04-01 06:52:00,25.846282,26.87267,100.0,25.7,98.0
2026-04-01 06:53:00,25.852461,26.872679,111.0,25.7,98.0
2026-04-01 06:54:00,25.850769,26.84618,116.0,25.8,98.0
2026-04-01 06:55:00,25.855393,26.870505,120.0,25.8,98.0
2026-04-01 06:56:00,25.873355,26.86711,120.0,25.8,98.0
2026-04-01 06:57:00,25.878958,26.867301,128.0,25.8,98.0
2026-04-01 06:58:00,25.884835,26.873851,128.0,25.8,98.0
2026-04-01 06:59:00,25.905414,26.861138,128.0,25.9,98.0
2026-04-01 07:00:00,25.907597,26.857684,130.0,25.9,98.0
2026-04-01 07:01:00,25.918887,26.85958,134.0,25.9,98.0
2026-04-01 07:02:00,25.929719,26.867491,130.0,25.9,98.0
2026-04-01 07:03:00,25.939812,26.864121,130.0,26.0,97.0
2026-04-01 07:04:00,25.942826,26.875642,120.0,26.0,97.0
2026-04-01 07:05:00,25.942381,26.863619,114.0,26.1,97.0
2026-04-01 07:06:00,25.955218,26.851248,114.0,26.1,97.0
2026-04-01 07:07:00,25.958615,26.871097,104.0,26.1,97.0
2026-04-01 07:08:00,25.951584,26.864671,102.0,26.1,97.0
2026-04-01 07:09:00,25.958166,26.862487,102.0,26.1,96.0
2026-04-01 07:10:00,25.954501,26.868305,100.0,26.1,96.0
2026-04-01 07:11:00,25.959592,26.85982,100.0,26.1,96.0
2026-04-01 07:12:00,25.961383,26.861795,104.0,26.1,96.0
2026-04-01 07:13:00,25.963324,26.869514,103.0,26.1,95.0
2026-04-01 07:14:00,25.973035,26.857587,105.0,26.2,95.0
2026-04-01 07:15:00,25.976321,26.85831,111.0,26.2,95.0
2026-04-01 07:16:00,25.987702,26.862448,111.0,26.2,95.0
2026-04-01 07:17:00,26.004374,26.849718,199.0,26.2,95.0
2026-04-01 07:18:00,26.024451,26.862822,209.0,26.3,95.0
2026-04-01 07:19:00,26.032295,26.859144,210.0,26.3,95.0
2026-04-01 07:20:00,26.048171,26.856663,206.0,26.4,95.0
2026-04-01 07:21:00,26.07016,26.863836,204.0,26.4,95.0
2026-04-01 07:22:00,26.074049,26.854923,204.0,26.5,95.0
2026-04-01 07:23:00,26.093706,26.861664,209.0,26.6,94.0
2026-04-01 07:24:00,26.116769,26.856561,211.0,26.7,94.0
2026-04-01 07:25:00,26.129501,26.86026,213.0,26.7,93.0
2026-04-01 07:26:00,26.138283,26.866058,213.0,26.8,93.0
2026-04-01 07:27:00,26.153466,26.862802,220.0,26.9,93.0
2026-04-01 07:28:00,26.173309,26.864724,220.0,26.9,93.0
2026-04-01 07:29:00,26.183601,26.871221,229.0,26.9,93.0
2026-04-01 07:30:00,26.202486,26.862386,232.0,27.1,93.0
2026-04-01 07:31:00,26.219331,26.872148,229.0,27.1,93.0
2026-04-01 07:32:00,26.231939,26.885042,229.0,27.2,92.0
2026-04-01 07:33:00,26.23338,26.873533,188.0,27.2,92.0
2026-04-01 07:34:00,26.244661,26.884625,204.0,27.3,92.0
2026-04-01 07:35:00,26.272503,26.881873,223.0,27.3,92.0
2026-04-01 07:36:00,26.275577,26.895655,239.0,27.4,92.0
2026-04-01 07:37:00,26.290206,26.896151,244.0,27.4,92.0
2026-04-01 07:38:00,26.289384,26.905683,248.0,27.5,91.0
2026-04-01 07:39:00,26.30041,26.896923,250.0,27.6,91.0
2026-04-01 07:40:00,26.310272,26.920599,253.0,27.6,91.0
2026-04-01 07:41:00,26.324044,26.9022,267.0,27.6,91.0
2026-04-01 07:42:00,26.339712,26.91852,271.0,27.6,91.0
2026-04-01 07:43:00,26.359042,26.924454,272.0,27.7,91.0
2026-04-01 07:44:00,26.358669,26.917003,272.0,27.8,91.0
2026-04-01 07:45:00,26.375483,26.946828,269.0,27.8,91.0
2026-04-01 07:46:00,26.388365,26.928617,274.0,27.9,90.0
2026-04-01 07:47:00,26.382392,26.938569,276.0,27.9,89.0
2026-04-01 07:48:00,26.403578,26.925797,295.0,27.9,90.0
2026-04-01 07:49:00,26.396523,26.948834,299.0,27.9,90.0
2026-04-01 07:50:00,26.427742,26.952688,272.0,28.0,90.0
2026-04-01 07:51:00,26.438202,26.952114,301.0,28.0,89.0
2026-04-01 07:52:00,26.434041,26.98865,207.0,28.1,89.0
2026-04-01 07:53:00,26.443995,26.962985,192.0,28.1,89.0
2026-04-01 07:54:00,26.463155,26.962274,162.0,28.1,89.0
2026-04-01 07:55:00,26.44164,26.968386,155.0,28.1,89.0
2026-04-01 07:56:00,26.459235,26.964126,153.0,28.0,89.0
2026-04-01 07:57:00,26.453478,26.970287,153.0,28.0,89.0
2026-04-01 07:58:00,26.457498,26.974855,211.0,27.9,89.0
2026-04-01 07:59:00,26.478852,26.986851,236.0,28.0,89.0
2026-04-01 08:00:00,26.488897,26.989326,287.0,27.9,89.0
2026-04-01 08:01:00,26.48774,26.99907,333.0,28.1,89.0
2026-04-01 08:02:00,26.516902,26.996963,330.0,28.1,89.0
2026-04-01 08:03:00,26.524764,26.990557,329.0,28.1,89.0
2026-04-01 08:04:00,26.540418,26.9945,332.0,28.1,88.0
2026-04-01 08:05:00,26.554014,27.009312,332.0,28.2,88.0
2026-04-01 08:06:00,26.56964,27.000673,332.0,28.2,89.0
2026-04-01 08:07:00,26.587624,27.019952,330.0,28.3,88.0
2026-04-01 08:08:00,26.60423,27.018154,330.0,28.3,88.0
2026-04-01 08:09:00,26.613316,27.030821,330.0,28.3,88.0
2026-04-01 08:10:00,26.614013,27.021089,345.0,28.4,88.0
2026-04-01 08:11:00,26.638295,27.047159,341.0,28.4,88.0
2026-04-01 08:12:00,26.654126,27.056888,341.0,28.4,88.0
2026-04-01 08:13:00,26.656557,27.057527,341.0,28.4,87.0
2026-04-01 08:14:00,26.668738,27.054789,353.0,28.4,87.0
2026-04-01 08:15:00,26.676143,27.074688,360.0,28.4,87.0
2026-04-01 08:16:00,26.70142,27.075427,359.0,28.4,87.0
2026-04-01 08:17:00,26.713626,27.09476,359.0,28.5,88.0
2026-04-01 08:18:00,26.725988,27.079207,362.0,28.5,87.0
2026-04-01 08:19:00,26.737887,27.094507,362.0,28.6,87.0
2026-04-01 08:20:00,26.759441,27.096532,362.0,28.7,87.0
2026-04-01 08:21:00,26.784041,27.109828,387.0,28.7,87.0
2026-04-01 08:22:00,26.789562,27.125416,395.0,28.7,87.0
2026-04-01 08:23:00,26.794014,27.126208,392.0,28.7,86.0
2026-04-01 08:24:00,26.805948,27.12926,394.0,28.8,86.0
2026-04-01 08:25:00,26.833414,27.152866,397.0,28.8,86.0
2026-04-01 08:26:00,26.842641,27.133069,390.0,28.8,86.0
2026-04-01 08:27:00,26.883176,27.153132,390.0,28.8,86.0
2026-04-01 08:28:00,26.88403,27.163865,390.0,28.9,86.0
2026-04-01 08:29:00,26.910107,27.173815,424.0,28.9,86.0
2026-04-01 08:30:00,26.914909,27.182662,425.0,28.9,86.0
2026-04-01 08:31:00,26.927604,27.192627,374.0,28.9,86.0
2026-04-01 08:32:00,26.932408,27.203977,418.0,28.8,85.0
2026-04-01 08:33:00,26.938426,27.219349,243.0,28.8,85.0
2026-04-01 08:34:00,26.938866,27.215607,243.0,28.8,85.0
2026-04-01 08:35:00,26.92764,27.22632,211.0,28.8,85.0
2026-04-01 08:36:00,26.917639,27.2355,269.0,28.8,85.0
2026-04-01 08:37:00,26.911223,27.234861,313.0,28.7,85.0
2026-04-01 08:38:00,26.913878,27.238241,313.0,28.7,85.0
2026-04-01 08:39:00,26.916798,27.261444,313.0,28.7,85.0
2026-04-01 08:40:00,26.915291,27.263466,190.0,28.7,85.0
2026-04-01 08:41:00,26.929639,27.241172,181.0,28.7,85.0
2026-04-01 08:42:00,26.940404,27.270784,178.0,28.7,86.0
2026-04-01 08:43:00,26.955893,27.241967,193.0,28.7,85.0
2026-04-01 08:44:00,26.969388,27.268323,336.0,28.7,86.0
2026-04-01 08:45:00,26.979536,27.281445,237.0,28.7,85.0
2026-04-01 08:46:00,27.015044,27.290953,237.0,28.7,86.0
2026-04-01 08:47:00,27.035568,27.279759,515.0,28.7,86.0
2026-04-01 08:48:00,27.040754,27.274544,520.0,28.8,86.0
2026-04-01 08:49:00,27.077295,27.289572,520.0,28.9,85.0
2026-04-01 08:50:00,27.084588,27.299467,505.0,29.0,85.0
2026-04-01 08:51:00,27.11605,27.298897,490.0,29.1,85.0
2026-04-01 08:52:00,27.127347,27.304485,490.0,29.1,84.0
2026-04-01 08:53:00,27.121232,27.339515,487.0,29.1,84.0
2026-04-01 08:54:00,27.148524,27.318118,503.0,29.1,83.0
2026-04-01 08:55:00,27.146239,27.352112,526.0,29.1,83.0
2026-04-01 08:56:00,27.144905,27.341736,526.0,29.1,84.0
2026-04-01 08:57:00,27.154951,27.356412,506.0,29.1,84.0
2026-04-01 08:58:00,27.166845,27.363539,526.0,29.2,84.0
2026-04-01 08:59:00,27.183133,27.388888,522.0,29.2,84.0
2026-04-01 09:00:00,27.190311,27.378773,457.0,29.3,84.0
2026-04-01 09:01:00,27.196497,27.385479,512.0,29.3,83.0
2026-04-01 09:02:00,27.21281,27.397876,469.0,29.3,83.0
2026-04-01 09:03:00,27.224991,27.404803,469.0,29.3,83.0
2026-04-01 09:04:00,27.220945,27.41896,381.0,29.3,82.0
2026-04-01 09:05:00,27.220104,27.43252,274.0,29.3,82.0
2026-04-01 09:06:00,27.223673,27.44327,274.0,29.3,83.0
2026-04-01 09:07:00,27.241021,27.443216,483.0,29.3,83.0
2026-04-01 09:08:00,27.268794,27.447958,561.0,29.3,83.0
2026-04-01 09:09:00,27.279931,27.457739,575.0,29.4,83.0
2026-04-01 09:10:00,27.307729,27.471366,575.0,29.4,83.0
2026-04-01 09:11:00,27.316328,27.482145,573.0,29.4,83.0
2026-04-01 09:12:00,27.352885,27.491241,480.0,29.6,83.0
2026-04-01 09:13:00,27.370861,27.508056,598.0,29.6,82.0
2026-04-01 09:14:00,27.383064,27.506238,605.0,29.6,82.0
2026-04-01 09:15:00,27.404918,27.520119,605.0,29.6,82.0
2026-04-01 09:16:00,27.430586,27.523657,605.0,29.7,82.0
2026-04-01 09:17:00,27.47622,27.541602,540.0,29.7,82.0
