,sim_T_s_in,obs_T1Ka,error_C,T1Ke_upper_air,T2A2_outer_interface,weather_T_a,weather_G_sol
2026-04-01 20:44:00,29.57158762962092,28.935651,0.6359366296209217,28.383055,26.388777,24.9,0.0
2026-04-01 20:45:00,29.564535330024057,28.943752,0.6207833300240573,28.365179,26.388042,24.9,0.0
2026-04-01 20:46:00,29.5572133554287,28.934919,0.6222943554286999,28.344154,26.386289,24.9,0.0
2026-04-01 20:47:00,29.54982490349215,28.924583,0.625241903492153,28.34531,26.38376,24.9,0.0
2026-04-01 20:48:00,29.542959436309673,28.922004,0.6209554363096714,28.359514,26.377874,24.9,0.0
2026-04-01 20:49:00,29.53650014376558,28.906315,0.6301851437655799,28.352095,26.394609,24.9,0.0
2026-04-01 20:50:00,29.529691566141253,28.89572,0.6339715661412519,28.326548,26.384493,24.9,0.0
2026-04-01 20:51:00,29.52268871554344,28.89581,0.6268787155434374,28.350091,26.372988,24.9,0.0
2026-04-01 20:52:00,29.51637595033702,28.889424,0.6269519503370198,28.331285,26.380004,24.9,0.0
2026-04-01 20:53:00,29.509514967425048,28.884329,0.6251859674250468,28.31699,26.378907,24.9,0.0
2026-04-01 20:54:00,29.50245992310471,28.861519,0.6409409231047078,28.295548,26.377143,24.9,0.0
2026-04-01 20:55:00,29.49536139031096,28.864962,0.6303993903109628,28.30842,26.356773,24.9,0.0
2026-04-01 20:56:00,29.488706633894537,28.86086,0.6278466338945385,28.282702,26.36187,24.9,0.0
2026-04-01 20:57:00,29.481582369131388,28.854573,0.6270093691313896,28.28032,26.359613,24.9,0.0
2026-04-01 20:58:00,29.474720771260536,28.844145,0.6305757712605349,28.273565,26.354451,25.0,0.0
2026-04-01 20:59:00,29.467839078654322,28.826125,0.6417140786543207,28.261055,26.350742,25.0,0.0
2026-04-01 21:00:00,29.460902033828575,28.816775,0.6441270338285747,28.259058,26.359497,25.0,0.0
2026-04-01 21:01:00,29.4541444516168,28.821105,0.6330394516167992,28.253043,26.349041,25.1,0.0
2026-04-01 21:02:00,29.447362543984013,28.817171,0.6301915439840151,28.242667,26.343512,25.1,0.0
2026-04-01 21:03:00,29.440478464755984,28.797758,0.6427204647559819,28.231292,26.34099,25.1,0.0
2026-04-01 21:04:00,29.433548229957182,28.788452,0.6450962299571827,28.223591,26.338134,25.1,0.0
2026-04-01 21:05:00,29.426673781020952,28.791278,0.6353957810209536,28.216531,26.337459,25.1,0.0
2026-04-01 21:06:00,29.419770122898115,28.779418,0.6403521228981148,28.199835,26.337385,25.1,0.0
2026-04-01 21:07:00,29.412629687533524,28.769925,0.6427046875335236,28.182058,26.318854,25.1,0.0
2026-04-01 21:08:00,29.405606389163268,28.768952,0.6366543891632688,28.203161,26.316545,25.1,0.0
2026-04-01 21:09:00,29.399266857179498,28.767262,0.6320048571794992,28.192271,26.3246,25.1,0.0
2026-04-01 21:10:00,29.392563541002346,28.75139,0.6411735410023454,28.177771,26.320868,25.1,0.0
2026-04-01 21:11:00,29.38574305539686,28.74372,0.6420230553968587,28.177686,26.310826,25.1,0.0
2026-04-01 21:12:00,29.378998896067174,28.726643,0.6523558960671743,28.15186,26.309618,25.1,0.0
2026-04-01 21:13:00,29.37189264920596,28.728126,0.6437666492059613,28.151504,26.300778,25.1,0.0
2026-04-01 21:14:00,29.364985243669253,28.724072,0.6409132436692531,28.12652,26.305463,25.1,0.0
2026-04-01 21:15:00,29.357849141298175,28.712434,0.6454151412981766,28.136034,26.298844,25.1,0.0
2026-04-01 21:16:00,29.351248361512717,28.694414,0.6568343615127183,28.129963,26.295947,25.1,0.0
2026-04-01 21:17:00,29.34442590266201,28.701561,0.6428649026620086,28.102847,26.308282,25.1,0.0
2026-04-01 21:18:00,29.337213409515073,28.703994,0.6332194095150712,28.099071,26.300735,25.1,0.0
2026-04-01 21:19:00,29.330294761803714,28.685519,0.6447757618037144,28.093695,26.297193,25.1,0.0
2026-04-01 21:20:00,29.323444810734543,28.684722,0.6387228107345422,28.085308,26.292308,25.1,0.0
2026-04-01 21:21:00,29.316575347415778,28.663551,0.65302434741578,28.077235,26.292624,25.1,0.0
2026-04-01 21:22:00,29.30965079949533,28.65759,0.6520607994953309,28.060461,26.292109,25.1,0.0
2026-04-01 21:23:00,29.302518289533623,28.662962,0.6395562895336226,28.045596,26.283019,25.1,0.0
2026-04-01 21:24:00,29.29548651226014,28.647869,0.6476175122601404,28.055794,26.286486,25.1,0.0
2026-04-01 21:25:00,29.288890773840194,28.64006,0.6488307738401957,28.04361,26.289725,25.1,0.0
2026-04-01 21:26:00,29.28210835336671,28.653207,0.6289013533667109,28.042045,26.281063,25.2,0.0
2026-04-01 21:27:00,29.275400231068147,28.633715,0.6416852310681485,28.026452,26.285936,25.2,0.0
2026-04-01 21:28:00,29.268554607302804,28.623374,0.6451806073028052,28.029446,26.281644,25.2,0.0
2026-04-01 21:29:00,29.262034023476303,28.610329,0.6517050234763033,28.029043,26.272487,25.2,0.0
2026-04-01 21:30:00,29.255542535868415,28.609883,0.6456595358684147,28.018937,26.278997,25.2,0.0
2026-04-01 21:31:00,29.248794842222708,28.600941,0.6478538422227089,27.996879,26.280112,25.2,0.0
2026-04-01 21:32:00,29.241821980419502,28.600114,0.6417079804195005,27.998122,26.276343,25.2,0.0
2026-04-01 21:33:00,29.23515749054019,28.581225,0.6539324905401891,27.988653,26.271524,25.2,0.0
2026-04-01 21:34:00,29.22836639242405,28.58703,0.6413363924240514,27.97468,26.275322,25.2,0.0
2026-04-01 21:35:00,29.221356323762734,28.582159,0.6391973237627333,27.951635,26.265572,25.2,0.0
2026-04-01 21:36:00,29.214139613137377,28.562442,0.651697613137376,27.945707,26.273091,25.2,0.0
2026-04-01 21:37:00,29.20728372237312,28.566006,0.6412777223731183,27.956174,26.268931,25.2,0.0
2026-04-01 21:38:00,29.200726520437286,28.554874,0.645852520437284,27.933304,26.266277,25.2,0.0
2026-04-01 21:39:00,29.193869269280356,28.550363,0.6435062692803548,27.947883,26.27577,25.2,0.0
2026-04-01 21:40:00,29.187474748521367,28.534094,0.6533807485213678,27.927924,26.291891,25.2,0.0
2026-04-01 21:41:00,29.180580216683325,28.541677,0.6389032166833246,27.911358,26.288343,25.2,0.0
2026-04-01 21:42:00,29.173729884725333,28.530533,0.6431968847253344,27.923901,26.271288,25.2,0.0
2026-04-01 21:43:00,29.167372525499843,28.531329,0.6360435254998436,27.914116,26.279071,25.2,0.0
2026-04-01 21:44:00,29.160848858096927,28.515738,0.6451108580969276,27.913928,26.28316,25.3,0.0
2026-04-01 21:45:00,29.154468353125424,28.515401,0.639067353125423,27.9106,26.288662,25.3,0.0
2026-04-01 21:46:00,29.14794990447905,28.481005,0.666944904479049,27.885156,26.287842,25.3,0.0
2026-04-01 21:47:00,29.141085667473817,28.48549,0.6555956674738184,27.888723,26.277147,25.3,0.0
2026-04-01 21:48:00,29.134523563768198,28.473309,0.6612145637681976,27.870324,26.272473,25.3,0.0
2026-04-01 21:49:00,29.127850965283415,28.485445,0.642405965283416,27.886609,26.278481,25.3,0.0
2026-04-01 21:50:00,29.121589051682008,28.469359,0.6522300516820074,27.858091,26.27853,25.3,0.0
2026-04-01 21:51:00,29.11490494630715,28.468936,0.6459689463071498,27.879982,26.287683,25.3,0.0
2026-04-01 21:52:00,29.108900300789116,28.462431,0.6464693007891178,27.866342,26.292553,25.3,0.0
2026-04-01 21:53:00,29.102546936056058,28.463314,0.6392329360560574,27.865155,26.293116,25.3,0.0
2026-04-01 21:54:00,29.09631256851071,28.452355,0.6439575685107108,27.860861,26.290029,25.3,0.0
2026-04-01 21:55:00,29.090000559984276,28.45283,0.637170559984277,27.846154,26.29075,25.3,0.0
2026-04-01 21:56:00,29.083565856415987,28.445773,0.637792856415988,27.851285,26.279914,25.3,0.0
2026-04-01 21:57:00,29.07736072468441,28.440043,0.6373177246844115,27.83543,26.280337,25.3,0.0
2026-04-01 21:58:00,29.070844488945795,28.43045,0.6403944889457946,27.825141,26.290281,25.3,0.0
2026-04-01 21:59:00,29.064323936285746,28.422325,0.641998936285745,27.818392,26.297089,25.4,0.0
2026-04-01 22:00:00,29.057803356128204,28.418081,0.6397223561282033,27.803333,26.286412,25.4,0.0
2026-04-01 22:01:00,29.051269223423446,28.415022,0.636247223423446,27.814075,26.284954,25.4,0.0
2026-04-01 22:02:00,29.045181926160012,28.411475,0.6337069261600128,27.808226,26.278277,25.4,0.0
2026-04-01 22:03:00,29.039015067036246,28.40924,0.6297750670362454,27.80921,26.287659,25.4,0.0
2026-04-01 22:04:00,29.03276605723795,28.381123,0.6516430572379512,27.777396,26.287106,25.4,0.0
2026-04-01 22:05:00,29.025953300437322,28.377051,0.6489023004373209,27.773782,26.282245,25.4,0.0
2026-04-01 22:06:00,29.019693836884528,28.383141,0.6365528368845297,27.803341,26.281666,25.4,0.0
2026-04-01 22:07:00,29.014010555396908,28.370299,0.6437115553969086,27.773238,26.278275,25.3,0.0
2026-04-01 22:08:00,29.007491044516883,28.363657,0.6438340445168826,27.764752,26.272968,25.3,0.0
2026-04-01 22:09:00,29.001084956681325,28.350622,0.6504629566813236,27.759761,26.28525,25.3,0.0
2026-04-01 22:10:00,28.99482260805064,28.3502,0.6446226080506392,27.760949,26.286107,25.4,0.0
2026-04-01 22:11:00,28.98883174286982,28.342484,0.6463477428698212,27.771174,26.278454,25.4,0.0
2026-04-01 22:12:00,28.98302381035785,28.337749,0.6452748103578507,27.756084,26.273855,25.4,0.0
2026-04-01 22:13:00,28.97681949338903,28.333846,0.6429734933890288,27.746197,26.273827,25.4,0.0
2026-04-01 22:14:00,28.970698318205336,28.32973,0.640968318205335,27.757722,26.27646,25.4,0.0
2026-04-01 22:15:00,28.96485332989556,28.314738,0.6501153298955629,27.736281,26.27431,25.4,0.0
2026-04-01 22:16:00,28.95851439049528,28.315916,0.6425983904952801,27.727337,26.270771,25.4,0.0
2026-04-01 22:17:00,28.952278440547957,28.319923,0.6323554405479577,27.728125,26.265465,25.4,0.0
2026-04-01 22:18:00,28.94607351669879,28.293813,0.6522605166987887,27.69855,26.26693,25.4,0.0
2026-04-01 22:19:00,28.939461182429966,28.297553,0.6419081824299653,27.705742,26.260132,25.4,0.0
2026-04-01 22:20:00,28.933369848810514,28.287624,0.6457458488105132,27.70225,26.260636,25.4,0.0
2026-04-01 22:21:00,28.927351610990513,28.284453,0.6428986109905139,27.70759,26.267831,25.4,0.0
2026-04-01 22:22:00,28.921393360960508,28.278297,0.6430963609605094,27.683715,26.254702,25.4,0.0
2026-04-01 22:23:00,28.91510305781179,28.280866,0.6342370578117915,27.697559,26.255082,25.4,0.0
2026-04-01 22:24:00,28.909269527169897,28.266894,0.6423755271698965,27.680128,26.259309,25.4,0.0
2026-04-01 22:25:00,28.903138773785088,28.264464,0.6386747737850875,27.686669,26.24898,25.4,0.0
2026-04-01 22:26:00,28.89732095701453,28.257078,0.6402429570145287,27.6802,26.250705,25.4,0.0
2026-04-01 22:27:00,28.89137912716984,28.248167,0.6432121271698428,27.674045,26.254073,25.4,0.0
2026-04-01 22:28:00,28.885445027183493,28.247217,0.6382280271834944,27.674015,26.251084,25.4,0.0
2026-04-01 22:29:00,28.879521856123517,28.2341,0.6454218561235159,27.654908,26.247806,25.4,0.0
2026-04-01 22:30:00,28.873354616680217,28.212872,0.6604826166802162,27.660128,26.244507,25.3,0.0
2026-04-01 22:31:00,28.867534036223162,28.21851,0.6490240362231638,27.655876,26.232247,25.3,0.0
2026-04-01 22:32:00,28.86165742556915,28.220112,0.6415454255691486,27.649196,26.239388,25.3,0.0
2026-04-01 22:33:00,28.855646813671285,28.219039,0.6366078136712865,27.632246,26.238074,25.3,0.0
2026-04-01 22:34:00,28.849556700103392,28.220602,0.6289547001033924,27.646005,26.231832,25.3,0.0
2026-04-01 22:35:00,28.843862483884152,28.214892,0.628970483884153,27.625796,26.23621,25.3,0.0
2026-04-01 22:36:00,28.837641270304914,28.216121,0.621520270304913,27.608849,26.229129,25.3,0.0
2026-04-01 22:37:00,28.83132315773571,28.208386,0.6229371577357092,27.604561,26.225682,25.3,0.0
2026-04-01 22:38:00,28.825119984757748,28.19441,0.6307099847577469,27.588506,26.221571,25.3,0.0
2026-04-01 22:39:00,28.818767980067776,28.193287,0.6254809800677741,27.583241,26.226503,25.3,0.0
2026-04-01 22:40:00,28.812634350299618,28.18162,0.631014350299619,27.586983,26.210441,25.3,0.0
2026-04-01 22:41:00,28.80688820884285,28.171413,0.6354752088428484,27.602541,26.212569,25.3,0.0
2026-04-01 22:42:00,28.801539929154615,28.163108,0.6384319291546134,27.605277,26.207805,25.2,0.0
2026-04-01 22:43:00,28.796122087595847,28.157674,0.6384480875958474,27.601681,26.203315,25.2,0.0
2026-04-01 22:44:00,28.790401642330494,28.160837,0.629564642330493,27.571941,26.194025,25.2,0.0
2026-04-01 22:45:00,28.78417451922121,28.145811,0.6383635192212118,27.572784,26.192628,25.2,0.0
2026-04-01 22:46:00,28.77831049175586,28.160427,0.6178834917558618,27.56923,26.184383,25.2,0.0
2026-04-01 22:47:00,28.77242120192591,28.14783,0.6245912019259094,27.554555,26.178497,25.2,0.0
2026-04-01 22:48:00,28.766440781676238,28.146885,0.6195557816762367,27.563044,26.181055,25.2,0.0
2026-04-01 22:49:00,28.760867638652144,28.133512,0.6273556386521442,27.56278,26.179674,25.2,0.0
2026-04-01 22:50:00,28.755336225860333,28.148482,0.6068542258603316,27.565332,26.180723,25.2,0.0
2026-04-01 22:51:00,28.749882533529956,28.145415,0.6044675335299559,27.561803,26.167056,25.2,0.0
2026-04-01 22:52:00,28.74422343142703,28.129409,0.6148144314270318,27.538885,26.169501,25.2,0.0
2026-04-01 22:53:00,28.738278903351556,28.121639,0.6166399033515582,27.549979,26.167491,25.2,0.0
2026-04-01 22:54:00,28.732881318212833,28.125898,0.6069833182128335,27.554011,26.170146,25.2,0.0
2026-04-01 22:55:00,28.727398976514735,28.114139,0.6132599765147333,27.52936,26.166257,25.2,0.0
2026-04-01 22:56:00,28.72136011150934,28.109405,0.6119551115093422,27.51795,26.154669,25.2,0.0
2026-04-01 22:57:00,28.715320194575952,28.09418,0.6211401945759505,27.506168,26.165906,25.2,0.0
2026-04-01 22:58:00,28.70940449409278,28.101377,0.6080274940927808,27.519582,26.161209,25.2,0.0
2026-04-01 22:59:00,28.70394713064269,28.106634,0.5973131306426893,27.511725,26.162041,25.2,0.0
2026-04-01 23:00:00,28.698181667980464,28.089953,0.6082286679804625,27.491813,26.155139,25.2,0.0
2026-04-01 23:01:00,28.692285346204983,28.076102,0.6161833462049842,27.509941,26.146989,25.2,0.0
2026-04-01 23:02:00,28.68694575861514,28.083853,0.6030927586151371,27.497676,26.154746,25.2,0.0
2026-04-01 23:03:00,28.68118625048396,28.068175,0.6130112504839609,27.480609,26.142745,25.2,0.0
2026-04-01 23:04:00,28.67521563610967,28.068021,0.6071946361096678,27.475392,26.141924,25.2,0.0
2026-04-01 23:05:00,28.669468657678237,28.061619,0.6078496576782371,27.483024,26.143557,25.2,0.0
2026-04-01 23:06:00,28.66394661752844,28.066244,0.5977026175284372,27.468091,26.142359,25.2,0.0
2026-04-01 23:07:00,28.658113565840722,28.065405,0.5927085658407236,27.461958,26.132498,25.2,0.0
2026-04-01 23:08:00,28.65226635900109,28.046583,0.605683359001091,27.446808,26.144143,25.2,0.0
2026-04-01 23:09:00,28.646226660087166,28.048013,0.5982136600871648,27.436272,26.129061,25.2,0.0
2026-04-01 23:10:00,28.64037475027982,28.043024,0.5973507502798192,27.454293,26.127642,25.2,0.0
2026-04-01 23:11:00,28.635040769406828,28.045035,0.5900057694068295,27.443878,26.132544,25.2,0.0
2026-04-01 23:12:00,28.629485805109482,28.04716,0.5823258051094804,27.451067,26.123232,25.2,0.0
2026-04-01 23:13:00,28.624135638286702,28.034338,0.5897976382867007,27.44169,26.123328,25.2,0.0
2026-04-01 23:14:00,28.618387970077436,28.029008,0.5893799700774345,27.411273,26.111473,25.2,0.0
2026-04-01 23:15:00,28.612227857967696,28.005031,0.607196857967697,27.41674,26.111883,25.2,0.0
2026-04-01 23:16:00,28.60664255622754,28.005365,0.6012775562275401,27.425589,26.11421,25.2,0.0
2026-04-01 23:17:00,28.60129251958017,28.002785,0.5985075195801706,27.419095,26.111443,25.2,0.0
2026-04-01 23:18:00,28.595745431849423,27.997239,0.5985064318494224,27.411014,26.125426,25.2,0.0
2026-04-01 23:19:00,28.59019566466884,27.994311,0.5958846646688407,27.417981,26.110089,25.2,0.0
2026-04-01 23:20:00,28.584933707508696,27.994902,0.5900317075086967,27.418112,26.111571,25.2,0.0
2026-04-01 23:21:00,28.579421639796408,27.972064,0.6073576397964082,27.381453,26.118373,25.2,0.0
2026-04-01 23:22:00,28.57323326738856,27.96254,0.6106932673885588,27.380899,26.116749,25.2,0.0
2026-04-01 23:23:00,28.5675164701438,27.959688,0.6078284701438008,27.38679,26.10698,25.2,0.0
2026-04-01 23:24:00,28.562070893169903,27.9574,0.604670893169903,27.38312,26.111247,25.2,0.0
2026-04-01 23:25:00,28.55648714233149,27.966092,0.5903951423314915,27.367653,26.099755,25.2,0.0
2026-04-01 23:26:00,28.550599065786912,27.956385,0.594214065786911,27.353107,26.103115,25.2,0.0
2026-04-01 23:27:00,28.544770899178786,27.947368,0.5974028991787854,27.367789,26.100122,25.2,0.0
2026-04-01 23:28:00,28.53966494139553,27.936612,0.6030529413955286,27.39155,26.09702,25.2,0.0
2026-04-01 23:29:00,28.534836334266515,27.932555,0.6022813342665145,27.37046,26.095913,25.2,0.0
2026-04-01 23:30:00,28.529496495583942,27.936692,0.5928044955839411,27.388408,26.102321,25.2,0.0
2026-04-01 23:31:00,28.524567696353756,27.938578,0.5859896963537565,27.372343,26.103472,25.2,0.0
2026-04-01 23:32:00,28.519124286307886,27.919643,0.5994812863078849,27.360533,26.098855,25.3,0.0
2026-04-01 23:33:00,28.513500874012607,27.915358,0.5981428740126056,27.344969,26.098074,25.3,0.0
2026-04-01 23:34:00,28.507756940232298,27.9173,0.590456940232297,27.342078,26.096785,25.3,0.0
2026-04-01 23:35:00,28.5022309529935,27.901117,0.6011139529935008,27.343608,26.09502,25.3,0.0
2026-04-01 23:36:00,28.496904880104864,27.912724,0.5841808801048636,27.346246,26.092128,25.3,0.0
2026-04-01 23:37:00,28.491482264975104,27.889508,0.6019742649751052,27.315192,26.091893,25.3,0.0
2026-04-01 23:38:00,28.485639834367646,27.890391,0.595248834367645,27.336099,26.093087,25.3,0.0
2026-04-01 23:39:00,28.480638973589976,27.890899,0.5897399735899747,27.344432,26.090217,25.2,0.0
2026-04-01 23:40:00,28.475470765028035,27.885672,0.5897987650280356,27.308132,26.08911,25.2,0.0
2026-04-01 23:41:00,28.46959075543606,27.878652,0.5909387554360599,27.317219,26.087708,25.2,0.0
2026-04-01 23:42:00,28.464263139766672,27.86287,0.601393139766671,27.314318,26.087884,25.2,0.0
2026-04-01 23:43:00,28.45900663180805,27.870097,0.5889096318080504,27.32431,26.07779,25.2,0.0
2026-04-01 23:44:00,28.453908066464805,27.872451,0.5814570664648038,27.307102,26.086634,25.2,0.0
2026-04-01 23:45:00,28.44842416829141,27.868365,0.5800591682914096,27.306466,26.087443,25.2,0.0
2026-04-01 23:46:00,28.44305098529736,27.850392,0.592658985297362,27.295618,26.076193,25.2,0.0
2026-04-01 23:47:00,28.437616108744407,27.857075,0.5805411087444092,27.302765,26.072232,25.2,0.0
2026-04-01 23:48:00,28.43252118455672,27.839115,0.59340618455672,27.305971,26.070867,25.2,0.0
2026-04-01 23:49:00,28.42732474810731,27.837187,0.5901377481073098,27.281256,26.080156,25.2,0.0
2026-04-01 23:50:00,28.42157068527746,27.822205,0.5993656852774585,27.269719,26.063803,25.2,0.0
2026-04-01 23:51:00,28.41611307567331,27.833837,0.5822760756733096,27.301381,26.072401,25.2,0.0
2026-04-01 23:52:00,28.411282801008326,27.826925,0.584357801008327,27.268456,26.066912,25.3,0.0
2026-04-01 23:53:00,28.405646401838,27.821795,0.5838514018379968,27.276443,26.067436,25.3,0.0
2026-04-01 23:54:00,28.40049832655069,27.814696,0.585802326550688,27.278778,26.073955,25.3,0.0
2026-04-01 23:55:00,28.39541009289121,27.801803,0.5936070928912116,27.275315,26.07144,25.3,0.0
2026-04-01 23:56:00,28.39023321479135,27.809197,0.5810362147913501,27.269593,26.061676,25.3,0.0
2026-04-01 23:57:00,28.384995919330947,27.798015,0.5869809193309479,27.266691,26.059786,25.3,0.0
2026-04-01 23:58:00,28.379811748748807,27.810222,0.5695897487488075,27.266706,26.063375,25.2,0.0
2026-04-01 23:59:00,28.374644645901924,27.805339,0.5693056459019239,27.256066,26.044508,25.2,0.0
2026-04-02 00:00:00,28.36938055191905,27.804941,0.564439551919051,27.263494,26.053989,25.2,0.0
2026-04-02 00:01:00,28.364272278274427,27.809575,0.5546972782744284,27.242582,26.059117,25.2,0.0
2026-04-02 00:02:00,28.358759095165,27.791691,0.5670680951649985,27.242642,26.044771,25.2,0.0
2026-04-02 00:03:00,28.353379511890182,27.782481,0.5708985118901815,27.22514,26.04318,25.2,0.0
2026-04-02 00:04:00,28.347791403451936,27.770984,0.5768074034519373,27.227678,26.049933,25.2,0.0
2026-04-02 00:05:00,28.34239516548729,27.769983,0.5724121654872896,27.210794,26.052965,25.2,0.0
2026-04-02 00:06:00,28.33679296795765,27.758213,0.5785799679576478,27.21444,26.039253,25.2,0.0
2026-04-02 00:07:00,28.331453779039578,27.773001,0.5584527790395768,27.205757,26.03643,25.2,0.0
2026-04-02 00:08:00,28.326081614609734,27.766165,0.5599166146097332,27.213419,26.035975,25.2,0.0
2026-04-02 00:09:00,28.321072760525,27.758279,0.5627937605249969,27.221412,26.042311,25.2,0.0
2026-04-02 00:10:00,28.316015873668675,27.749702,0.5663138736686761,27.192345,26.042015,25.3,0.0
2026-04-02 00:11:00,28.310399582535354,27.728603,0.5817965825353539,27.200007,26.038973,25.3,0.0
2026-04-02 00:12:00,28.305296449096943,27.727809,0.5774874490969424,27.205658,26.023781,25.3,0.0
2026-04-02 00:13:00,28.300317803687108,27.725075,0.5752428036871073,27.201081,26.020378,25.3,0.0
2026-04-02 00:14:00,28.295114665723588,27.72546,0.5696546657235864,27.183512,26.026402,25.3,0.0
2026-04-02 00:15:00,28.289602509605345,27.736113,0.5534895096053454,27.177137,26.032136,25.2,0.0
2026-04-02 00:16:00,28.284188401322353,27.720583,0.5636054013223522,27.174259,26.019435,25.2,0.0
2026-04-02 00:17:00,28.278732793169127,27.721516,0.5572167931691254,27.151023,26.027913,25.2,0.0
2026-04-02 00:18:00,28.272921629346,27.695043,0.577878629346003,27.146174,26.022964,25.2,0.0
2026-04-02 00:19:00,28.26761960122991,27.707638,0.5599816012299108,27.184557,26.012038,25.2,0.0
2026-04-02 00:20:00,28.263180049080006,27.702174,0.5610060490800066,27.173795,26.015863,25.2,0.0
2026-04-02 00:21:00,28.258061265091953,27.701109,0.5569522650919545,27.151092,26.018298,25.3,0.0
2026-04-02 00:22:00,28.2526153393286,27.69944,0.5531753393286003,27.159781,26.021547,25.3,0.0
2026-04-02 00:23:00,28.247509205397193,27.687017,0.5604922053971926,27.144359,26.016247,25.3,0.0
2026-04-02 00:24:00,28.24224370260646,27.683223,0.5590207026064569,27.16105,26.020386,25.3,0.0
2026-04-02 00:25:00,28.23743843570651,27.675805,0.5616334357065078,27.151556,26.0099,25.3,0.0
2026-04-02 00:26:00,28.232327982099036,27.671508,0.5608199820990372,27.146567,26.009538,25.3,0.0
2026-04-02 00:27:00,28.227045956295285,27.669024,0.5580219562952848,27.121061,26.015415,25.3,0.0
2026-04-02 00:28:00,28.22145370402211,27.650333,0.5711207040221105,27.130906,26.009111,25.3,0.0
2026-04-02 00:29:00,28.216340542250748,27.643392,0.5729485422507494,27.123501,26.001176,25.3,0.0
2026-04-02 00:30:00,28.211293375536854,27.656712,0.5545813755368556,27.148108,26.004676,25.4,0.0
2026-04-02 00:31:00,28.206789641861633,27.651094,0.5556956418616323,27.139724,26.010435,25.4,0.0
2026-04-02 00:32:00,28.201849754826753,27.647921,0.5539287548267531,27.128723,26.007722,25.4,0.0
2026-04-02 00:33:00,28.19668042392584,27.626096,0.5705844239258404,27.118858,26.004536,25.4,0.0
2026-04-02 00:34:00,28.191375860914718,27.644366,0.5470098609147165,27.104908,26.013834,25.4,0.0
2026-04-02 00:35:00,28.18599753180405,27.63353,0.552467531804048,27.107188,26.00073,25.4,0.0
2026-04-02 00:36:00,28.18093364541494,27.64796,0.5329736454149376,27.111728,26.000494,25.4,0.0
2026-04-02 00:37:00,28.1760280961646,27.642675,0.5333530961645998,27.109663,26.000193,25.4,0.0
2026-04-02 00:38:00,28.170970505817763,27.624435,0.546535505817765,27.091874,25.991751,25.4,0.0
2026-04-02 00:39:00,28.165557058706042,27.626398,0.5391590587060442,27.081868,26.002849,25.4,0.0
2026-04-02 00:40:00,28.160108947575225,27.610847,0.549261947575225,27.070222,26.004995,25.4,0.0
2026-04-02 00:41:00,28.15477366916616,27.605564,0.5492096691661601,27.087266,25.993807,25.4,0.0
2026-04-02 00:42:00,28.149909082435784,27.595966,0.5539430824357829,27.074211,25.997001,25.4,0.0
2026-04-02 00:43:00,28.14481607875996,27.604245,0.5405710787599602,27.087558,25.994667,25.4,0.0
2026-04-02 00:44:00,28.140104465682043,27.599884,0.5402204656820437,27.083195,25.99186,25.4,0.0
2026-04-02 00:45:00,28.135082350408084,27.584277,0.5508053504080834,27.060674,25.983326,25.4,0.0
2026-04-02 00:46:00,28.12982735174262,27.594312,0.535515351742621,27.081764,26.000324,25.4,0.0
2026-04-02 00:47:00,28.125313087159384,27.589074,0.5362390871593838,27.088954,25.990692,25.4,0.0
2026-04-02 00:48:00,28.120609773776096,27.596405,0.5242047737760949,27.058535,25.986318,25.4,0.0
2026-04-02 00:49:00,28.115240712233287,27.578757,0.536483712233288,27.059526,25.99176,25.4,0.0
2026-04-02 00:50:00,28.110097895157594,27.574743,0.5353548951575924,27.043078,25.998108,25.4,0.0
2026-04-02 00:51:00,28.104901792553562,27.576755,0.5281467925535637,27.064198,25.989463,25.4,0.0
2026-04-02 00:52:00,28.10031551328518,27.570052,0.5302635132851812,27.057722,25.983464,25.4,0.0
2026-04-02 00:53:00,28.095347469258797,27.56424,0.5311074692587958,27.037865,25.982407,25.4,0.0
2026-04-02 00:54:00,28.090039886384147,27.542293,0.5477468863841466,27.034785,25.9772,25.4,0.0
2026-04-02 00:55:00,28.085043068855725,27.551598,0.5334450688557268,27.05031,25.971461,25.4,0.0
2026-04-02 00:56:00,28.08032662086231,27.538439,0.5418876208623082,27.027015,25.975122,25.4,0.0
2026-04-02 00:57:00,28.075246336710222,27.5305,0.5447463367102223,27.051763,25.982091,25.4,0.0
2026-04-02 00:58:00,28.070787111389336,27.534672,0.5361151113893357,27.036138,25.976562,25.4,0.0
2026-04-02 00:59:00,28.06578870219181,27.544999,0.5207897021918093,27.02552,25.980807,25.4,0.0
2026-04-02 01:00:00,28.060871245457747,27.538916,0.5219552454577467,27.04568,25.969,25.4,0.0
2026-04-02 01:01:00,28.056406155116292,27.525744,0.5306621551162927,27.029048,25.967765,25.4,0.0
2026-04-02 01:02:00,28.051494954950556,27.530535,0.5209599549505555,27.030618,25.965552,25.4,0.0
2026-04-02 01:03:00,28.04659016079171,27.515191,0.5313991607917075,27.004217,25.968294,25.4,0.0
2026-04-02 01:04:00,28.041258212304513,27.517509,0.5237492123045122,27.007917,25.958481,25.4,0.0
2026-04-02 01:05:00,28.036285533742955,27.50231,0.5339755337429537,27.001689,25.961648,25.4,0.0
2026-04-02 01:06:00,28.031346552806212,27.490347,0.5409995528062126,27.00975,25.969886,25.4,0.0
