timestamp,T_a,RH,u,rain,G_sol
2026-04-07 20:16:00,27.7,89,0.1,0.0,0
2026-04-07 20:17:00,27.7,89,0.1,0.0,0
2026-04-07 20:17:00,27.7,89,0.1,0.0,0
2026-04-07 20:18:00,27.7,89,0.1,0.0,0
2026-04-07 20:18:00,27.7,89,0.1,0.0,0
2026-04-07 20:19:00,27.7,89,0.1,0.0,0
2026-04-07 20:19:00,27.7,89,0.1,0.0,0
2026-04-07 20:20:00,27.7,89,0.1,0.0,0
2026-04-07 20:20:00,27.7,89,0.1,0.0,0
2026-04-07 20:21:00,27.7,89,0.1,0.0,0
2026-04-07 20:21:00,27.7,89,0.1,0.0,0
2026-04-07 20:22:00,27.7,89,0.1,0.0,0
2026-04-07 20:22:00,27.7,89,0.1,0.0,0
2026-04-07 20:23:00,27.7,90,0.1,0.0,0
2026-04-07 20:23:00,27.7,90,0.1,0.0,0
2026-04-07 20:24:00,27.7,90,0.1,0.0,0
2026-04-07 20:24:00,27.7,90,0.1,0.0,0
2026-04-07 20:25:00,27.7,90,0.1,0.0,0
2026-04-07 20:25:00,27.7,90,0.1,0.0,0
2026-04-07 20:26:00,27.7,90,0.1,0.0,0
2026-04-07 20:26:00,27.7,90,0.1,0.0,0
2026-04-07 20:27:00,27.7,90,0.1,0.0,0
2026-04-07 20:27:00,27.7,90,0.1,0.0,0
2026-04-07 20:28:00,27.7,90,0.1,0.0,0
2026-04-07 20:28:00,27.7,90,0.1,0.0,0
2026-04-07 20:29:00,27.6,90,0.1,0.0,0
2026-04-07 20:29:00,27.6,90,0.1,0.0,0
2026-04-07 20:30:00,27.6,90,0.1,0.0,0
2026-04-07 20:30:00,27.6,90,0.1,0.0,0
2026-04-07 20:31:00,27.6,90,0.1,0.0,0
2026-04-07 20:31:00,27.6,90,0.1,0.0,0
2026-04-07 20:32:00,27.6,90,0.1,0.0,0
2026-04-07 20:32:00,27.6,90,0.1,0.0,0
2026-04-07 20:33:00,27.6,90,0.1,0.0,0
2026-04-07 20:33:00,27.6,90,0.1,0.0,0
2026-04-07 20:34:00,27.6,90,0.1,0.0,0
2026-04-07 20:34:00,27.6,90,0.1,0.0,0
2026-04-07 20:35:00,27.5,90,0.1,0.0,0
2026-04-07 20:35:00,27.5,90,0.1,0.0,0
2026-04-07 20:36:00,27.6,90,0.1,0.0,0
2026-04-07 20:36:00,27.6,90,0.1,0.0,0
2026-04-07 20:37:00,27.5,90,0.1,0.0,0
2026-04-07 20:37:00,27.5,90,0.1,0.0,0
2026-04-07 20:38:00,27.5,90,0.1,0.0,0
2026-04-07 20:38:00,27.5,90,0.1,0.0,0
2026-04-07 20:39:00,27.5,90,0.1,0.0,0
2026-04-07 20:39:00,27.5,90,0.1,0.0,0
2026-04-07 20:40:00,27.5,90,0.1,0.0,0
2026-04-07 20:40:00,27.5,90,0.1,0.0,0
2026-04-07 20:41:00,27.4,90,0.1,0.0,0
2026-04-07 20:41:00,27.4,90,0.1,0.0,0
2026-04-07 20:42:00,27.4,90,0.1,0.0,0
2026-04-07 20:42:00,27.4,90,0.1,0.0,0
2026-04-07 20:43:00,27.4,90,0.1,0.0,0
2026-04-07 20:43:00,27.4,90,0.1,0.0,0
2026-04-07 20:44:00,27.4,90,0.1,0.0,0
2026-04-07 20:44:00,27.4,90,0.1,0.0,0
2026-04-07 20:45:00,27.4,90,0.1,0.0,0
2026-04-07 20:45:00,27.4,90,0.1,0.0,0
2026-04-07 20:46:00,27.4,90,0.1,0.0,0
2026-04-07 20:46:00,27.4,90,0.1,0.0,0
2026-04-07 20:47:00,27.4,90,0.1,0.0,0
2026-04-07 20:47:00,27.4,90,0.1,0.0,0
2026-04-07 20:48:00,27.4,91,0.1,0.0,0
2026-04-07 20:48:00,27.4,91,0.1,0.0,0
2026-04-07 20:49:00,27.4,91,0.1,0.0,0
2026-04-07 20:49:00,27.4,91,0.1,0.0,0
2026-04-07 20:50:00,27.4,91,0.1,0.0,0
2026-04-07 20:50:00,27.4,91,0.1,0.0,0
2026-04-07 20:51:00,27.4,91,0.1,0.0,0
2026-04-07 20:51:00,27.4,91,0.1,0.0,0
2026-04-07 20:52:00,27.4,91,0.1,0.0,0
2026-04-07 20:52:00,27.4,91,0.1,0.0,0
2026-04-07 20:53:00,27.4,91,0.1,0.0,0
2026-04-07 20:53:00,27.4,91,0.1,0.0,0
2026-04-07 20:54:00,27.4,91,0.1,0.0,0
2026-04-07 20:54:00,27.4,91,0.1,0.0,0
2026-04-07 20:55:00,27.4,91,0.1,0.0,0
2026-04-07 20:55:00,27.4,91,0.1,0.0,0
2026-04-07 20:56:00,27.4,91,0.1,0.0,0
2026-04-07 20:56:00,27.4,91,0.1,0.0,0
2026-04-07 20:57:00,27.4,91,0.1,0.0,0
2026-04-07 20:57:00,27.4,91,0.1,0.0,0
2026-04-07 20:58:00,27.3,91,0.1,0.0,0
2026-04-07 20:58:00,27.3,91,0.1,0.0,0
2026-04-07 20:59:00,27.3,91,0.1,0.0,0
2026-04-07 20:59:00,27.3,91,0.1,0.0,0
2026-04-07 21:00:00,27.3,91,0.1,0.0,0
2026-04-07 21:00:00,27.3,91,0.1,0.0,0
2026-04-07 21:01:00,27.3,91,0.1,0.0,0
2026-04-07 21:01:00,27.3,91,0.1,0.0,0
2026-04-07 21:02:00,27.3,91,0.1,0.0,0
2026-04-07 21:02:00,27.3,91,0.1,0.0,0
2026-04-07 21:03:00,27.3,91,0.1,0.0,0
2026-04-07 21:03:00,27.3,91,0.1,0.0,0
2026-04-07 21:04:00,27.3,91,0.1,0.0,0
2026-04-07 21:04:00,27.3,91,0.1,0.0,0
2026-04-07 21:05:00,27.3,91,0.1,0.0,0
2026-04-07 21:05:00,27.3,91,0.1,0.0,0
2026-04-07 21:06:00,27.3,91,0.1,0.0,0
2026-04-07 21:06:00,27.3,91,0.1,0.0,0
2026-04-07 21:07:00,27.3,91,0.1,0.0,0
2026-04-07 21:07:00,27.3,91,0.1,0.0,0
2026-04-07 21:08:00,27.3,91,0.1,0.0,0
2026-04-07 21:08:00,27.3,91,0.1,0.0,0
2026-04-07 21:09:00,27.3,91,0.1,0.0,0
2026-04-07 21:09:00,27.3,91,0.1,0.0,0
2026-04-07 21:10:00,27.3,91,0.1,0.0,0
2026-04-07 21:10:00,27.3,91,0.1,0.0,0
2026-04-07 21:11:00,27.3,91,0.1,0.0,0
2026-04-07 21:11:00,27.3,91,0.1,0.0,0
2026-04-07 21:12:00,27.3,91,0.1,0.0,0
2026-04-07 21:12:00,27.3,91,0.1,0.0,0
2026-04-07 21:13:00,27.3,91,0.1,0.0,0
2026-04-07 21:13:00,27.3,91,0.1,0.0,0
2026-04-07 21:14:00,27.3,91,0.1,0.0,0
2026-04-07 21:14:00,27.3,91,0.1,0.0,0
2026-04-07 21:15:00,27.2,91,0.1,0.0,0
2026-04-07 21:15:00,27.2,91,0.1,0.0,0
2026-04-07 21:16:00,27.2,91,0.1,0.0,0
2026-04-07 21:16:00,27.2,91,0.1,0.0,0
2026-04-07 21:17:00,27.2,91,0.1,0.0,0
2026-04-07 21:17:00,27.2,91,0.1,0.0,0
2026-04-07 21:18:00,27.2,91,0.1,0.0,0
2026-04-07 21:18:00,27.2,91,0.1,0.0,0
2026-04-07 21:19:00,27.2,91,0.1,0.0,0
2026-04-07 21:19:00,27.2,91,0.1,0.0,0
2026-04-07 21:20:00,27.2,91,0.1,0.0,0
2026-04-07 21:20:00,27.2,91,0.1,0.0,0
2026-04-07 21:21:00,27.2,91,0.1,0.0,0
2026-04-07 21:21:00,27.2,91,0.1,0.0,0
2026-04-07 21:22:00,27.2,91,0.1,0.0,0
2026-04-07 21:22:00,27.2,91,0.1,0.0,0
2026-04-07 21:23:00,27.2,91,0.1,0.0,0
2026-04-07 21:23:00,27.2,91,0.1,0.0,0
2026-04-07 21:24:00,27.2,91,0.1,0.0,0
2026-04-07 21:24:00,27.2,91,0.1,0.0,0
2026-04-07 21:25:00,27.2,91,0.1,0.0,0
2026-04-07 21:25:00,27.2,91,0.1,0.0,0
2026-04-07 21:26:00,27.2,91,0.1,0.0,0
2026-04-07 21:26:00,27.2,91,0.1,0.0,0
2026-04-07 21:27:00,27.2,91,0.1,0.0,0
2026-04-07 21:27:00,27.2,91,0.1,0.0,0
2026-04-07 21:28:00,27.2,91,0.1,0.0,0
2026-04-07 21:28:00,27.2,91,0.1,0.0,0
2026-04-07 21:29:00,27.2,91,0.1,0.0,0
2026-04-07 21:29:00,27.2,91,0.1,0.0,0
2026-04-07 21:30:00,27.2,91,0.1,0.0,0
2026-04-07 21:30:00,27.2,91,0.1,0.0,0
2026-04-07 21:31:00,27.2,91,0.1,0.0,0
2026-04-07 21:31:00,27.2,91,0.1,0.0,0
2026-04-07 21:32:00,27.2,91,0.1,0.0,0
2026-04-07 21:32:00,27.2,91,0.1,0.0,0
2026-04-07 21:33:00,27.2,91,0.1,0.0,0
2026-04-07 21:33:00,27.2,91,0.1,0.0,0
2026-04-07 21:34:00,27.2,91,0.1,0.0,0
2026-04-07 21:34:00,27.2,91,0.1,0.0,0
2026-04-07 21:35:00,27.2,91,0.1,0.0,0
2026-04-07 21:35:00,27.2,91,0.1,0.0,0
2026-04-07 21:36:00,27.2,91,0.1,0.0,0
2026-04-07 21:36:00,27.2,91,0.1,0.0,0
2026-04-07 21:37:00,27.2,91,0.1,0.0,0
2026-04-07 21:37:00,27.2,91,0.1,0.0,0
2026-04-07 21:38:00,27.2,91,0.1,0.0,0
2026-04-07 21:38:00,27.2,91,0.1,0.0,0
2026-04-07 21:39:00,27.2,91,0.1,0.0,0
2026-04-07 21:39:00,27.2,91,0.1,0.0,0
2026-04-07 21:40:00,27.2,91,0.1,0.0,0
2026-04-07 21:40:00,27.2,91,0.1,0.0,0
2026-04-07 21:41:00,27.2,91,0.1,0.0,0
2026-04-07 21:41:00,27.2,91,0.1,0.0,0
2026-04-07 21:42:00,27.2,91,0.1,0.0,0
2026-04-07 21:42:00,27.2,91,0.1,0.0,0
2026-04-07 21:43:00,27.2,91,0.1,0.0,0
2026-04-07 21:43:00,27.2,91,0.1,0.0,0
2026-04-07 21:44:00,27.2,91,0.1,0.0,0
2026-04-07 21:44:00,27.2,91,0.1,0.0,0
2026-04-07 21:45:00,27.2,91,0.1,0.0,0
2026-04-07 21:45:00,27.2,91,0.1,0.0,0
2026-04-07 21:46:00,27.2,91,0.1,0.0,0
2026-04-07 21:46:00,27.2,91,0.1,0.0,0
2026-04-07 21:47:00,27.2,91,0.1,0.0,0
2026-04-07 21:47:00,27.2,91,0.1,0.0,0
2026-04-07 21:48:00,27.2,91,0.1,0.0,0
2026-04-07 21:48:00,27.2,91,0.1,0.0,0
2026-04-07 21:49:00,27.2,91,0.1,0.0,0
2026-04-07 21:49:00,27.2,91,0.1,0.0,0
2026-04-07 21:50:00,27.2,91,0.1,0.0,0
2026-04-07 21:50:00,27.2,91,0.1,0.0,0
2026-04-07 21:51:00,27.2,91,0.1,0.0,0
2026-04-07 21:51:00,27.2,91,0.1,0.0,0
2026-04-07 21:52:00,27.2,91,0.1,0.0,0
2026-04-07 21:52:00,27.2,91,0.1,0.0,0
2026-04-07 21:53:00,27.2,91,0.1,0.0,0
2026-04-07 21:53:00,27.2,91,0.1,0.0,0
2026-04-07 21:54:00,27.2,91,0.1,0.0,0
2026-04-07 21:54:00,27.2,91,0.1,0.0,0
2026-04-07 21:55:00,27.2,91,0.1,0.0,0
2026-04-07 21:55:00,27.2,91,0.1,0.0,0
2026-04-07 21:56:00,27.2,91,0.1,0.0,0
2026-04-07 21:56:00,27.2,91,0.1,0.0,0
2026-04-07 21:57:00,27.2,91,0.1,0.0,0
2026-04-07 21:57:00,27.2,91,0.1,0.0,0
2026-04-07 21:58:00,27.2,91,0.1,0.0,0
2026-04-07 21:58:00,27.2,91,0.1,0.0,0
2026-04-07 21:59:00,27.2,91,0.1,0.0,0
2026-04-07 21:59:00,27.2,91,0.1,0.0,0
2026-04-07 22:00:00,27.2,91,0.1,0.0,0
2026-04-07 22:00:00,27.2,91,0.1,0.0,0
2026-04-07 22:01:00,27.2,91,0.1,0.0,0
2026-04-07 22:01:00,27.2,91,0.1,0.0,0
2026-04-07 22:02:00,27.2,91,0.1,0.0,0
2026-04-07 22:02:00,27.2,91,0.1,0.0,0
2026-04-07 22:03:00,27.2,91,0.1,0.0,0
2026-04-07 22:03:00,27.2,91,0.1,0.0,0
2026-04-07 22:04:00,27.2,91,0.1,0.0,0
2026-04-07 22:04:00,27.2,91,0.1,0.0,0
2026-04-07 22:05:00,27.2,91,0.1,0.0,0
2026-04-07 22:05:00,27.2,91,0.1,0.0,0
2026-04-07 22:06:00,27.2,91,0.1,0.0,0
2026-04-07 22:06:00,27.2,91,0.1,0.0,0
2026-04-07 22:07:00,27.2,91,0.1,0.0,0
2026-04-07 22:07:00,27.2,91,0.1,0.0,0
2026-04-07 22:08:00,27.2,91,0.1,0.0,0
2026-04-07 22:08:00,27.2,91,0.1,0.0,0
2026-04-07 22:09:00,27.2,91,0.1,0.0,0
2026-04-07 22:09:00,27.2,91,0.1,0.0,0
2026-04-07 22:10:00,27.2,91,0.1,0.0,0
2026-04-07 22:10:00,27.2,91,0.1,0.0,0
2026-04-07 22:11:00,27.2,91,0.1,0.0,0
2026-04-07 22:11:00,27.2,91,0.1,0.0,0
2026-04-07 22:12:00,27.2,91,0.1,0.0,0
2026-04-07 22:12:00,27.2,91,0.1,0.0,0
2026-04-07 22:13:00,27.1,91,0.1,0.0,0
2026-04-07 22:13:00,27.1,91,0.1,0.0,0
2026-04-07 22:14:00,27.2,91,0.1,0.0,0
2026-04-07 22:14:00,27.2,91,0.1,0.0,0
2026-04-07 22:15:00,27.2,91,0.1,0.0,0
2026-04-07 22:15:00,27.2,91,0.1,0.0,0
2026-04-07 22:16:00,27.1,91,0.1,0.0,0
2026-04-07 22:16:00,27.1,91,0.1,0.0,0
2026-04-07 22:17:00,27.1,91,0.1,0.0,0
2026-04-07 22:17:00,27.1,91,0.1,0.0,0
2026-04-07 22:18:00,27.1,91,0.1,0.0,0
2026-04-07 22:18:00,27.1,91,0.1,0.0,0
2026-04-07 22:19:00,27.1,91,0.1,0.0,0
2026-04-07 22:19:00,27.1,91,0.1,0.0,0
2026-04-07 22:20:00,27.1,91,0.1,0.0,0
2026-04-07 22:20:00,27.1,91,0.1,0.0,0
2026-04-07 22:21:00,27.1,91,0.1,0.0,0
2026-04-07 22:21:00,27.1,91,0.1,0.0,0
2026-04-07 22:22:00,27.1,91,0.1,0.0,0
2026-04-07 22:22:00,27.1,91,0.1,0.0,0
2026-04-07 22:23:00,27.1,91,0.1,0.0,0
2026-04-07 22:23:00,27.1,91,0.1,0.0,0
2026-04-07 22:24:00,27.1,91,0.1,0.0,0
2026-04-07 22:24:00,27.1,91,0.1,0.0,0
2026-04-07 22:25:00,27.1,91,0.1,0.0,0
2026-04-07 22:25:00,27.1,91,0.1,0.0,0
2026-04-07 22:26:00,27.1,91,0.1,0.0,0
2026-04-07 22:26:00,27.1,91,0.1,0.0,0
2026-04-07 22:27:00,27.1,91,0.1,0.0,0
2026-04-07 22:27:00,27.1,91,0.1,0.0,0
2026-04-07 22:28:00,27.1,91,0.1,0.0,0
2026-04-07 22:28:00,27.1,91,0.1,0.0,0
2026-04-07 22:29:00,27.1,91,0.1,0.0,0
2026-04-07 22:29:00,27.1,91,0.1,0.0,0
2026-04-07 22:30:00,27.1,91,0.1,0.0,0
2026-04-07 22:30:00,27.1,91,0.1,0.0,0
2026-04-07 22:31:00,27.1,91,0.1,0.0,0
2026-04-07 22:31:00,27.1,91,0.1,0.0,0
2026-04-07 22:32:00,27.1,91,0.1,0.0,0
2026-04-07 22:32:00,27.1,91,0.1,0.0,0
2026-04-07 22:33:00,27.1,91,0.1,0.0,0
2026-04-07 22:33:00,27.1,91,0.1,0.0,0
2026-04-07 22:34:00,27.1,91,0.1,0.0,0
2026-04-07 22:34:00,27.1,91,0.1,0.0,0
2026-04-07 22:35:00,27.1,91,0.1,0.0,0
2026-04-07 22:35:00,27.1,91,0.1,0.0,0
2026-04-07 22:36:00,27.1,91,0.1,0.0,0
2026-04-07 22:36:00,27.1,91,0.1,0.0,0
2026-04-07 22:37:00,27.1,91,0.1,0.0,0
2026-04-07 22:37:00,27.1,91,0.1,0.0,0
2026-04-07 22:38:00,27.1,91,0.1,0.0,0
2026-04-07 22:38:00,27.1,91,0.1,0.0,0
2026-04-07 22:39:00,27.1,91,0.1,0.0,0
2026-04-07 22:39:00,27.1,91,0.1,0.0,0
2026-04-07 22:40:00,27.1,91,0.1,0.0,0
2026-04-07 22:40:00,27.1,91,0.1,0.0,0
2026-04-07 22:41:00,27.1,91,0.1,0.0,0
2026-04-07 22:41:00,27.1,91,0.1,0.0,0
2026-04-07 22:42:00,27.1,91,0.1,0.0,0
2026-04-07 22:42:00,27.1,91,0.1,0.0,0
2026-04-07 22:43:00,27.1,91,0.1,0.0,0
2026-04-07 22:43:00,27.1,91,0.1,0.0,0
2026-04-07 22:44:00,27.1,91,0.1,0.0,0
2026-04-07 22:44:00,27.1,91,0.1,0.0,0
2026-04-07 22:45:00,27.1,91,0.1,0.0,0
2026-04-07 22:45:00,27.1,91,0.1,0.0,0
2026-04-07 22:46:00,27.1,91,0.1,0.0,0
2026-04-07 22:46:00,27.1,91,0.1,0.0,0
2026-04-07 22:47:00,27.1,91,0.1,0.0,0
2026-04-07 22:47:00,27.1,91,0.1,0.0,0
2026-04-07 22:48:00,27.1,91,0.1,0.0,0
2026-04-07 22:48:00,27.1,91,0.1,0.0,0
2026-04-07 22:49:00,27.1,91,0.1,0.0,0
2026-04-07 22:49:00,27.1,91,0.1,0.0,0
2026-04-07 22:50:00,27.1,91,0.1,0.0,0
2026-04-07 22:50:00,27.1,91,0.1,0.0,0
2026-04-07 22:51:00,27.1,92,0.1,0.0,0
2026-04-07 22:51:00,27.1,92,0.1,0.0,0
2026-04-07 22:52:00,27.1,92,0.1,0.0,0
2026-04-07 22:52:00,27.1,92,0.1,0.0,0
2026-04-07 22:53:00,27.1,92,0.1,0.0,0
2026-04-07 22:53:00,27.1,92,0.1,0.0,0
2026-04-07 22:54:00,27.1,92,0.1,0.0,0
2026-04-07 22:54:00,27.1,92,0.1,0.0,0
2026-04-07 22:55:00,27.1,92,0.1,0.0,0
2026-04-07 22:55:00,27.1,92,0.1,0.0,0
2026-04-07 22:56:00,27.1,92,0.1,0.0,0
2026-04-07 22:56:00,27.1,92,0.1,0.0,0
2026-04-07 22:57:00,27.1,92,0.1,0.0,0
2026-04-07 22:57:00,27.1,92,0.1,0.0,0
2026-04-07 22:58:00,27.1,92,0.1,0.0,0
2026-04-07 22:58:00,27.1,92,0.1,0.0,0
2026-04-07 22:59:00,27.1,92,0.1,0.0,0
2026-04-07 22:59:00,27.1,92,0.1,0.0,0
2026-04-07 23:00:00,27.1,92,0.1,0.0,0
2026-04-07 23:00:00,27.1,92,0.1,0.0,0
2026-04-07 23:01:00,27.1,92,0.1,0.0,0
2026-04-07 23:01:00,27.1,92,0.1,0.0,0
2026-04-07 23:02:00,27.1,92,0.1,0.0,0
2026-04-07 23:02:00,27.1,92,0.1,0.0,0
2026-04-07 23:03:00,27.1,92,0.1,0.0,0
2026-04-07 23:03:00,27.1,92,0.1,0.0,0
2026-04-07 23:04:00,27.1,92,0.1,0.0,0
2026-04-07 23:04:00,27.1,92,0.1,0.0,0
2026-04-07 23:05:00,27.1,92,0.1,0.0,0
2026-04-07 23:05:00,27.1,92,0.1,0.0,0
2026-04-07 23:06:00,27.0,92,0.1,0.0,0
2026-04-07 23:06:00,27.0,92,0.1,0.0,0
2026-04-07 23:07:00,27.1,92,0.1,0.0,0
2026-04-07 23:07:00,27.1,92,0.1,0.0,0
2026-04-07 23:08:00,27.0,92,0.1,0.0,0
2026-04-07 23:08:00,27.0,92,0.1,0.0,0
2026-04-07 23:09:00,27.0,92,0.1,0.0,0
2026-04-07 23:09:00,27.0,92,0.1,0.0,0
2026-04-07 23:10:00,26.9,92,0.1,0.0,0
2026-04-07 23:10:00,26.9,92,0.1,0.0,0
2026-04-07 23:11:00,26.9,92,0.1,0.0,0
2026-04-07 23:11:00,26.9,92,0.1,0.0,0
2026-04-07 23:12:00,26.9,92,0.1,0.0,0
2026-04-07 23:12:00,26.9,92,0.1,0.0,0
2026-04-07 23:13:00,26.9,92,0.1,0.0,0
2026-04-07 23:13:00,26.9,92,0.1,0.0,0
2026-04-07 23:14:00,26.9,92,0.1,0.0,0
2026-04-07 23:14:00,26.9,92,0.1,0.0,0
2026-04-07 23:15:00,26.9,92,0.1,0.0,0
2026-04-07 23:15:00,26.9,92,0.1,0.0,0
2026-04-07 23:16:00,26.9,92,0.1,0.0,0
2026-04-07 23:16:00,26.9,92,0.1,0.0,0
2026-04-07 23:17:00,26.9,92,0.1,0.0,0
2026-04-07 23:17:00,26.9,92,0.1,0.0,0
2026-04-07 23:18:00,26.9,92,0.1,0.0,0
2026-04-07 23:18:00,26.9,92,0.1,0.0,0
2026-04-07 23:19:00,26.9,92,0.1,0.0,0
2026-04-07 23:19:00,26.9,92,0.1,0.0,0
2026-04-07 23:20:00,26.9,92,0.1,0.0,0
2026-04-07 23:20:00,26.9,92,0.1,0.0,0
2026-04-07 23:21:00,26.9,92,0.1,0.0,0
2026-04-07 23:21:00,26.9,92,0.1,0.0,0
2026-04-07 23:22:00,26.9,92,0.1,0.0,0
2026-04-07 23:22:00,26.9,92,0.1,0.0,0
2026-04-07 23:23:00,26.9,92,0.1,0.0,0
2026-04-07 23:23:00,26.9,92,0.1,0.0,0
2026-04-07 23:24:00,26.9,93,0.1,0.0,0
2026-04-07 23:24:00,26.9,93,0.1,0.0,0
2026-04-07 23:25:00,26.9,93,0.1,0.0,0
2026-04-07 23:25:00,26.9,93,0.1,0.0,0
2026-04-07 23:26:00,26.9,93,0.1,0.0,0
2026-04-07 23:26:00,26.9,93,0.1,0.0,0
2026-04-07 23:27:00,26.9,93,0.1,0.0,0
2026-04-07 23:27:00,26.9,93,0.1,0.0,0
2026-04-07 23:28:00,26.9,93,0.1,0.0,0
2026-04-07 23:28:00,26.9,93,0.1,0.0,0
2026-04-07 23:29:00,26.9,93,0.1,0.0,0
2026-04-07 23:29:00,26.9,93,0.1,0.0,0
2026-04-07 23:30:00,26.9,93,0.1,0.0,0
2026-04-07 23:30:00,26.9,93,0.1,0.0,0
2026-04-07 23:31:00,26.9,93,0.1,0.0,0
2026-04-07 23:31:00,26.9,93,0.1,0.0,0
2026-04-07 23:32:00,26.9,93,0.1,0.0,0
2026-04-07 23:32:00,26.9,93,0.1,0.0,0
2026-04-07 23:33:00,26.9,93,0.1,0.0,0
2026-04-07 23:33:00,26.9,93,0.1,0.0,0
2026-04-07 23:34:00,26.9,93,0.1,0.0,0
2026-04-07 23:34:00,26.9,93,0.1,0.0,0
2026-04-07 23:35:00,26.9,93,0.1,0.0,0
2026-04-07 23:35:00,26.9,93,0.1,0.0,0
2026-04-07 23:36:00,26.9,93,0.1,0.0,0
2026-04-07 23:36:00,26.9,93,0.1,0.0,0
2026-04-07 23:37:00,26.9,93,0.1,0.0,0
2026-04-07 23:37:00,26.9,93,0.1,0.0,0
2026-04-07 23:38:00,26.8,93,0.1,0.0,0
2026-04-07 23:38:00,26.8,93,0.1,0.0,0
2026-04-07 23:39:00,26.8,93,0.1,0.0,0
2026-04-07 23:39:00,26.8,93,0.1,0.0,0
2026-04-07 23:40:00,26.8,93,0.1,0.0,0
2026-04-07 23:40:00,26.8,93,0.1,0.0,0
2026-04-07 23:41:00,26.8,93,0.1,0.0,0
2026-04-07 23:41:00,26.8,93,0.1,0.0,0
2026-04-07 23:42:00,26.8,93,0.1,0.0,0
2026-04-07 23:42:00,26.8,93,0.1,0.0,0
2026-04-07 23:43:00,26.8,93,0.1,0.0,0
2026-04-07 23:43:00,26.8,93,0.1,0.0,0
2026-04-07 23:44:00,26.8,93,0.1,0.0,0
2026-04-07 23:44:00,26.8,93,0.1,0.0,0
2026-04-07 23:45:00,26.7,93,0.1,0.0,0
2026-04-07 23:45:00,26.7,93,0.1,0.0,0
2026-04-07 23:46:00,26.7,93,0.1,0.0,0
2026-04-07 23:46:00,26.7,93,0.1,0.0,0
2026-04-07 23:47:00,26.7,93,0.1,0.0,0
2026-04-07 23:47:00,26.7,93,0.1,0.0,0
2026-04-07 23:48:00,26.7,93,0.1,0.0,0
2026-04-07 23:48:00,26.7,93,0.1,0.0,0
2026-04-07 23:49:00,26.7,93,0.1,0.0,0
2026-04-07 23:49:00,26.7,93,0.1,0.0,0
2026-04-07 23:50:00,26.7,93,0.1,0.0,0
2026-04-07 23:50:00,26.7,93,0.1,0.0,0
2026-04-07 23:51:00,26.7,93,0.1,0.0,0
2026-04-07 23:51:00,26.7,93,0.1,0.0,0
2026-04-07 23:52:00,26.7,93,0.1,0.0,0
2026-04-07 23:52:00,26.7,93,0.1,0.0,0
2026-04-07 23:53:00,26.7,93,0.1,0.0,0
2026-04-07 23:53:00,26.7,93,0.1,0.0,0
2026-04-07 23:54:00,26.6,93,0.1,0.0,0
2026-04-07 23:54:00,26.6,93,0.1,0.0,0
2026-04-07 23:55:00,26.6,93,0.1,0.0,0
2026-04-07 23:55:00,26.6,93,0.1,0.0,0
2026-04-07 23:56:00,26.6,93,0.1,0.0,0
2026-04-07 23:56:00,26.6,93,0.1,0.0,0
2026-04-07 23:57:00,26.6,93,0.1,0.0,0
2026-04-07 23:57:00,26.6,93,0.1,0.0,0
2026-04-07 23:58:00,26.6,93,0.1,0.0,0
2026-04-07 23:58:00,26.6,93,0.1,0.0,0
2026-04-07 23:59:00,26.7,93,0.1,0.0,0
2026-04-07 23:59:00,26.7,93,0.1,0.0,0
2026-04-08 00:00:00,26.6,93,0.1,0.0,0
2026-04-08 00:00:00,26.6,93,0.1,0.0,0
2026-04-08 00:01:00,26.7,93,0.1,0.0,0
2026-04-08 00:01:00,26.7,93,0.1,0.0,0
2026-04-08 00:02:00,26.7,93,0.1,0.0,0
2026-04-08 00:02:00,26.7,93,0.1,0.0,0
2026-04-08 00:03:00,26.7,93,0.1,0.0,0
2026-04-08 00:03:00,26.7,93,0.1,0.0,0
2026-04-08 00:04:00,26.7,93,0.1,0.0,0
2026-04-08 00:04:00,26.7,93,0.1,0.0,0
2026-04-08 00:05:00,26.6,93,0.1,0.0,0
2026-04-08 00:05:00,26.6,93,0.1,0.0,0
2026-04-08 00:06:00,26.6,94,0.1,0.0,0
2026-04-08 00:06:00,26.6,94,0.1,0.0,0
2026-04-08 00:07:00,26.6,94,0.1,0.0,0
2026-04-08 00:07:00,26.6,94,0.1,0.0,0
2026-04-08 00:08:00,26.6,94,0.1,0.0,0
2026-04-08 00:08:00,26.6,94,0.1,0.0,0
2026-04-08 00:09:00,26.6,94,0.1,0.0,0
2026-04-08 00:09:00,26.6,94,0.1,0.0,0
2026-04-08 00:10:00,26.6,94,0.1,0.0,0
2026-04-08 00:10:00,26.6,94,0.1,0.0,0
2026-04-08 00:11:00,26.6,94,0.1,0.0,0
2026-04-08 00:11:00,26.6,94,0.1,0.0,0
2026-04-08 00:12:00,26.6,94,0.1,0.0,0
2026-04-08 00:12:00,26.6,94,0.1,0.0,0
2026-04-08 00:13:00,26.6,94,0.1,0.0,0
2026-04-08 00:13:00,26.6,94,0.1,0.0,0
2026-04-08 00:14:00,26.6,94,0.1,0.0,0
2026-04-08 00:14:00,26.6,94,0.1,0.0,0
2026-04-08 00:15:00,26.5,94,0.1,0.0,0
2026-04-08 00:15:00,26.5,94,0.1,0.0,0
2026-04-08 00:16:00,26.5,94,0.1,0.0,0
2026-04-08 00:16:00,26.5,94,0.1,0.0,0
2026-04-08 00:17:00,26.5,94,0.1,0.0,0
