datetime,model_theta_top,model_theta_mid,model_theta_bot,model_theta_mean,rika_corrected_theta_2cm,rika_raw_theta_2cm,rika_corrected_theta_7cm,rika_raw_theta_7cm
2026-04-01 14:51:00,0.05,0.44892721334451136,0.46279437007737445,0.4304127169930015,0.49945,0.7135,0.4958625,0.708375
2026-04-01 14:52:00,0.05,0.44887435626240163,0.46275286750229006,0.4303605511886511,0.4984,0.7120000000000001,0.49577499999999997,0.70825
2026-04-01 14:53:00,0.05,0.44882156751008245,0.4627113503299091,0.43030845977382765,0.49735,0.7105,0.49568749999999995,0.708125
2026-04-01 14:54:00,0.05,0.44876884690190844,0.4626698189023953,0.4302564482777208,0.4963,0.7090000000000001,0.49559999999999993,0.708
2026-04-01 14:55:00,0.05,0.4487161942518244,0.46262827355963765,0.4302045133799664,0.4963,0.7090000000000001,0.49559999999999993,0.708
2026-04-01 14:56:00,0.05,0.44866360937340144,0.46258671463925105,0.43015266606881364,0.49699999999999994,0.71,0.49559999999999993,0.708
2026-04-01 14:57:00,0.05,0.4486110920798748,0.46254514247657297,0.4301008951407255,0.49699999999999994,0.71,0.4949,0.7070000000000001
2026-04-01 14:58:00,0.05,0.4485586421841792,0.4625035574046685,0.43004920187438167,0.4998,0.7140000000000001,0.4949,0.7070000000000001
2026-04-01 14:59:00,0.05,0.4485062594989813,0.46246195975432836,0.4299975910520106,0.5033000000000001,0.7190000000000001,0.49559999999999993,0.708
2026-04-01 15:00:00,0.05,0.44845394383671433,0.4624203498540706,0.4299460483841959,0.5061,0.7230000000000001,0.49524999999999997,0.7075
2026-04-01 15:01:00,0.05,0.4484016950096102,0.46237872803014285,0.42989458612801246,0.5088999999999999,0.727,0.4949,0.7070000000000001
2026-04-01 15:02:00,0.05,0.44834951282973107,0.4623370946065225,0.4298432056681188,0.511,0.73,0.4949,0.7070000000000001
2026-04-01 15:03:00,0.05,0.4482973971089988,0.46229544990492155,0.4297919003874024,0.5124,0.732,0.4949,0.7070000000000001
2026-04-01 15:04:00,0.05,0.4482453476592244,0.4622537942447866,0.4297406705086056,0.5131,0.733,0.4949,0.7070000000000001
2026-04-01 15:05:00,0.05,0.4481933642921393,0.4622121279433046,0.42968951209200257,0.5152,0.736,0.4949,0.7070000000000001
2026-04-01 15:06:00,0.05,0.44814144681941975,0.46217045131540263,0.4296384280783702,0.5166,0.738,0.4949,0.7070000000000001
2026-04-01 15:07:00,0.05,0.4480895950527162,0.4621287646737554,0.4295874152761734,0.518,0.74,0.4941999999999999,0.706
2026-04-01 15:08:00,0.05,0.4480378088036776,0.46208706832878543,0.4295364785721644,0.5116999999999999,0.731,0.4941999999999999,0.706
2026-04-01 15:09:00,0.05,0.44798608788397987,0.46204536258867146,0.42948561010752156,0.5012,0.716,0.4941999999999999,0.706
2026-04-01 15:10:00,0.05,0.44793443210534645,0.46200364775934877,0.4294348195225269,0.5082,0.726,0.4949,0.7070000000000001
2026-04-01 15:11:00,0.05347230389674204,0.447882841279575,0.4619619241445163,0.4294165707788399,0.5061,0.723,0.4941999999999999,0.706
2026-04-01 15:12:00,0.26114363955754816,0.44783131521856157,0.46192019204564144,0.43133257248551116,0.5025999999999999,0.718,0.4941999999999999,0.706
2026-04-01 15:13:00,0.4018283833195072,0.44777985373431856,0.46187845176196496,0.43300420465623074,0.5039883333333333,0.7199833333333333,0.4962858108108108,0.7089797297297298
2026-04-01 15:14:00,0.4942370556996721,0.44772845663900185,0.46183670359050777,0.435810512597054,0.5026058333333332,0.7180083333333334,0.4976883333333333,0.7109833333333333
2026-04-01 15:15:00,0.5663250556203513,0.4476771237449278,0.46179494782607483,0.4406028867401577,0.5033991666666667,0.7191416666666668,0.5039475,0.7199249999999999
2026-04-01 15:16:00,0.5735124722178655,0.4476258548645967,0.46175318476126254,0.44406907164750103,0.5153108333333333,0.7361583333333332,0.5074708333333333,0.7249583333333334
2026-04-01 15:17:00,0.559777578251635,0.4475746498107107,0.4617114146864642,0.4458692895861335,0.5285641666666666,0.7550916666666667,0.5095824999999999,0.727975
2026-04-01 15:18:00,0.5610291887521474,0.447523508396194,0.461669637889878,0.4476618030922588,0.5362233333333333,0.7660333333333332,0.5109883333333334,0.7299833333333333
2026-04-01 15:19:00,0.5240816617994645,0.4474724304342115,0.4616278546575122,0.44762446597112926,0.5390116666666667,0.7700166666666667,0.5103058333333335,0.7290083333333335
2026-04-01 15:20:00,0.5096261349840887,0.44742141573818717,0.461586065273194,0.4475965838389057,0.5404175,0.772025,0.5096058333333333,0.7280083333333334
2026-04-01 15:21:00,0.5001127731816347,0.44737046412181924,0.4615442700185738,0.44757159463475105,0.5425058333333332,0.7750083333333333,0.5089058333333333,0.7270083333333333
2026-04-01 15:22:00,0.4931203315617816,0.4473195753991003,0.46150246917313553,0.4475503715775985,0.5432058333333332,0.7760083333333332,0.5082058333333332,0.7260083333333334
2026-04-01 15:23:00,0.48755682528699246,0.4472687493843343,0.4614606630142035,0.4475298805372864,0.5439058333333333,0.7770083333333333,0.5082,0.726
2026-04-01 15:24:00,0.4861894291278648,0.44721798589216155,0.46141885181694775,0.4475420690005611,0.5445941666666667,0.7779916666666666,0.5075058333333333,0.7250083333333333
2026-04-01 15:25:00,0.535198396283417,0.4471672847377316,0.46137703585439604,0.4493395439438499,0.5438941666666666,0.7769916666666667,0.5075,0.725
2026-04-01 15:26:00,0.5056688277639929,0.44711664573794363,0.4613352153974385,0.44931329404773657,0.5431941666666666,0.7759916666666666,0.5081941666666666,0.7259916666666666
2026-04-01 15:27:00,0.4967490769061658,0.44706606871828497,0.46129339071483744,0.4492948290551344,0.5424941666666667,0.7749916666666667,0.5082,0.726
2026-04-01 15:28:00,0.4909772742209784,0.4470155535406711,0.46125156207323587,0.4492767004566664,0.5418058333333333,0.7740083333333334,0.5075058333333333,0.7250083333333333
2026-04-01 15:29:00,0.4866386262279486,0.44696510019029245,0.4612097297371666,0.4492593153582221,0.5425,0.775,0.5075,0.725
2026-04-01 15:30:00,0.4833413533145681,0.4469147089906689,0.46116789396905916,0.4492480746605574,0.5425,0.775,0.5075,0.725
2026-04-01 15:31:00,0.4804955253830941,0.44686438104005044,0.46112605502924925,0.44923740561210335,0.5425,0.775,0.5068058333333334,0.7240083333333334
2026-04-01 15:32:00,0.47802050425980885,0.44681411895712575,0.46108421317598935,0.4492268920423156,0.5424942622950819,0.7749918032786886,0.5074941666666666,0.7249916666666667
2026-04-01 15:33:00,0.4758379243462035,0.4467639279784302,0.4610423686654559,0.44921651190126505,0.5418,0.774,0.5068,0.7240000000000001
2026-04-01 15:34:00,0.473916225473353,0.44671381737546884,0.4610005217517596,0.4492067748773278,0.5418,0.774,0.5068,0.7240000000000001
2026-04-01 15:35:00,0.47220203381692355,0.44666380208659917,0.460958672686955,0.44919795015979314,0.5418,0.774,0.5068,0.7240000000000001
