window,top_col,target_col,T_in_col,n,bias_C,mae_C,rmse_C,max_abs_error_C,sim_amp_C,obs_amp_C,amp_err_C,corr,score
C3_WINDOW,T3Kb,T1Ke,T1Ka,1623,-1.1066216647246068,1.1066216647246068,1.3262989955579898,2.599298423686612,10.543378747241832,12.551531,-2.008152252758169,0.9873759013087714,2.3303751219370743
C3_WINDOW,T1Kd,T3Ke,T1Ka,1623,0.587402234697698,1.2284287823063982,1.3530952531854623,1.9235552906187259,5.607119536693574,7.603691999999999,-1.9965724633064248,0.7679422107860798,2.351381484838675
C3_WINDOW,T2Kd,T1Tb,T1Ka,1623,1.2395286134459005,1.281665735377687,1.5419863254440063,2.595291450829521,10.329566844019723,12.036446999999999,-1.7068801559802758,0.9558970463929557,2.3954264034341444
C3_WINDOW,T1A,T3Kd,T1Ka,1623,-1.5684030862619471,1.5684030862619471,1.7211497064362271,3.163110420337894,4.880769019715842,3.512979999999999,1.3677890197158433,0.8493213670839188,2.405044216294149
C3_WINDOW,T1Tb,T1Ke,T1Ka,1623,-1.1794651313246507,1.2060020676151462,1.5871401548952344,3.331686554989993,10.896777289094189,12.551531,-1.654753710905812,0.9417809010435131,2.41451701034814
C3_WINDOW,T1Kd,T3Kd,T1Ka,1623,1.1228993729847907,1.167332884017824,1.3724337792403132,2.3953907695101044,5.607119536888376,3.512979999999999,2.0941395368883775,0.9069619466541939,2.419503547684502
C3_WINDOW,T3Kc,T2Kc,T1Ka,1623,-0.6840052874492506,0.7157489912580236,1.0087825517451816,2.8611868408207783,8.903470978880705,11.737891000000001,-2.8344200211192963,0.9794856055537066,2.4259925623048297
C3_WINDOW,T1Kc,T3Kb,T1Ka,1623,1.0898317290992614,1.6950917517374917,2.0518766206727608,4.077062493382435,11.566668194208603,12.316848000000004,-0.7501798057914009,0.8126707797199553,2.426966523568461
C3_WINDOW,T3Ka,T3Kc,T1Ka,1623,0.03262939234617192,1.443108240048512,1.6890649581893034,3.81094895471119,6.516413027417229,8.042295,-1.52588197258277,0.6188339616047194,2.452005944480688
C3_WINDOW,T3Kd,T3Kc,T1Ka,1623,0.0658851001831298,1.3290917638363615,1.5340609623640344,3.458667471386935,6.149047748188821,8.042295,-1.8932472518111787,0.6801864442605059,2.480684588269624
C3_WINDOW,T2Ka,T1Tb,T1Ka,1623,1.637038991683998,2.0366800872546653,2.3935706674169492,4.377141013586325,11.802257548448665,12.036446999999999,-0.23418945155133386,0.8480784892898489,2.510665393192616
