datetime,model_theta_top,model_theta_mid,model_theta_bot,model_theta_mean,j_eva,j_pr,G_sol,rika_corrected_theta_2cm,rika_raw_theta_2cm,rika_corrected_theta_7cm,rika_raw_theta_7cm
2026-03-31 14:02:00,0.49076237678811635,0.49506439809091657,0.4791331160175838,0.4907490235464297,1.4341417174342279e-05,0.0,105.0,0.5256999999999998,0.7509999999999999,0.4536058333333333,0.6480083333333333
2026-03-31 14:03:00,0.4907412867912461,0.49497402813119323,0.4792618711560736,0.49072602672530924,2.098200054151928e-05,0.0,105.0,0.5256999999999998,0.7509999999999999,0.4536,0.648
2026-03-31 14:04:00,0.4906748239862193,0.4948849537106957,0.4793891437939328,0.4907033839771396,5.855877350109827e-06,0.0,105.0,0.5256941666666666,0.7509916666666665,0.4536,0.648
2026-03-31 14:05:00,0.4902302937007192,0.49479718274554146,0.4795149345000976,0.4906678104336898,7.802601098908513e-06,0.0,105.0,0.525005737704918,0.7500081967213115,0.4536,0.648
2026-03-31 14:06:00,0.4899330508043851,0.4947107200162799,0.47963924449102685,0.4906311184076252,8.750456914233314e-06,0.0,105.0,0.5256999999999998,0.7509999999999999,0.4536,0.648
2026-03-31 14:07:00,0.49004674468639037,0.4946255674470186,0.47976207563013473,0.49060355332869887,3.1067439060788356e-05,0.0,104.0,0.5256999999999998,0.7509999999999999,0.4536,0.648
2026-03-31 14:08:00,0.4901731229938478,0.49454172422442927,0.4798834304257595,0.4905812392852788,3.5160747469731044e-05,0.0,102.0,0.5256999999999998,0.7509999999999999,0.4536,0.648
2026-03-31 14:09:00,0.4904210402059448,0.4944591868133935,0.48000331202749535,0.4905630145613367,1.0542357096299845e-05,0.0,102.0,0.5264,0.752,0.4536,0.648
2026-03-31 14:10:00,0.4902073364374195,0.49437794893237325,0.480121724220775,0.4905386606430664,6.226034713905901e-05,0.0,102.0,0.5264,0.752,0.4536,0.648
2026-03-31 14:11:00,0.4899860387825204,0.4942980014771892,0.4802386714196269,0.4905117425472164,0.00011515742812350703,0.0,104.0,0.5264,0.752,0.4536,0.648
2026-03-31 14:12:00,0.4899293811436398,0.4942193323204064,0.4803541586575845,0.49048341010314955,6.489622495406305e-05,0.0,104.0,0.5264,0.752,0.4543,0.649
2026-03-31 14:13:00,0.49002029393478896,0.4941419260320005,0.4804681915767717,0.49046015996520176,3.380027409694739e-05,0.0,105.0,0.5271,0.753,0.4536,0.648
2026-03-31 14:14:00,0.4901452294757875,0.49406576377074973,0.48058077641520214,0.49044065485443955,2.7682680476462488e-05,0.0,105.0,0.5271,0.753,0.4536,0.648
2026-03-31 14:15:00,0.49026546512548785,0.4939908236052372,0.4806919199923981,0.4904239339698563,5.256989976504627e-05,0.0,105.0,0.5271,0.753,0.4536,0.648
2026-03-31 14:16:00,0.48990824358433244,0.4939170812851006,0.4808016296933986,0.4903976628681807,0.00011449952744584406,0.0,104.0,0.5277999999999999,0.754,0.4536,0.648
2026-03-31 14:17:00,0.4894381419922611,0.49384451120540795,0.4809099134513221,0.49036118214759894,0.00016444997612125468,0.0,100.0,0.5277999999999999,0.754,0.4536,0.648
2026-03-31 14:18:00,0.48913582928496446,0.49377308722459884,0.48101677972858914,0.49032452258442505,0.00016484301349857245,0.0,100.0,0.5285,0.755,0.4536,0.648
2026-03-31 14:19:00,0.48886862560271704,0.4937027831709084,0.4811222374969673,0.4902871927643749,0.00016710113026614394,0.0,102.0,0.5285,0.755,0.45289999999999997,0.647
2026-03-31 14:20:00,0.4889728107181074,0.4936335731300677,0.48122629621657986,0.4902575794954779,6.285297657834209e-05,0.0,102.0,0.5285,0.755,0.45289999999999997,0.647
2026-03-31 14:21:00,0.48897185120633896,0.4935654317063015,0.48132896581402335,0.49023062945476353,0.00011959630889293262,0.0,102.0,0.5285,0.755,0.4536,0.648
2026-03-31 14:22:00,0.4885646700636668,0.49349833431235085,0.48143025665973604,0.49019359555587194,0.00016653117647536433,0.0,102.0,0.5285,0.755,0.4536,0.648
2026-03-31 14:23:00,0.4883026996631314,0.4934322573160599,0.4815301795447398,0.4901560280897251,0.00016728771899618953,0.0,102.0,0.5291999999999999,0.7559999999999999,0.4536,0.648
2026-03-31 14:24:00,0.48807040476061064,0.49336717781542877,0.48162874565687824,0.49011807397753504,0.00017407625580236226,0.0,99.0,0.5291999999999999,0.7559999999999999,0.45289999999999997,0.647
2026-03-31 14:25:00,0.4878816538717166,0.4933030730225558,0.48172596655667055,0.49008019965913024,0.00015652955467512062,0.0,98.0,0.5291999999999999,0.7559999999999999,0.4536,0.648
2026-03-31 14:26:00,0.4876638865523683,0.49323991950541896,0.48182185415287515,0.49004175505266895,0.0001743024840119459,0.0,97.0,0.5291999999999999,0.7559999999999999,0.45499999999999996,0.65
2026-03-31 14:27:00,0.4874924838312714,0.49317769263099087,0.4819164206778736,0.4900035319719109,0.0001567807152396334,0.0,95.0,0.5291999999999999,0.7559999999999999,0.4571,0.653
